num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,actor_2_facebook_likes,movie_facebook_likes,score_class,,
69,127,130,617,48468407.53,22123,799,108,53,0,1,,
220,101,52,510,32453345,31791,2161,155,358,10000,0,,
117,124,0,12000,48468407.53,161972,13864,356,754,9000,1,,
471,117,212,11000,27296514,326494,17738,340,3000,65000,1,,
152,83,26,10000,25799043,28513,11771,126,830,0,0,,
274,113,22000,716,25530884,845580,1997,2067,651,40000,1,,
336,104,59,972,27689474,85688,2071,339,407,23000,1,,
174,97,0,1000,24138847,114797,2990,472,898,0,1,,
151,110,335,838,21994911,98354,1122,433,203,0,1,,
276,103,214,7000,21501098,115813,8375,216,468,22000,1,,
12,94,0,901,19281235,3571,2523,11,413,232,0,,
18,102,18,492,48468407.53,5894,854,56,155,0,1,,
28,77,0,2000,19421271,2448,2908,18,804,122,0,,
95,134,3000,205,20733485,11622,428,157,130,1000,1,,
74,129,24,977,48468407.53,10564,2014,161,485,0,1,,
179,90,37,11000,24809547,74875,15710,115,3000,11000,0,,
125,134,81,882,19097994,11744,2410,49,845,0,1,,
22,104,0,1000,23031390,4345,2868,26,597,575,0,,
92,95,596,1000,16017403,17333,3300,153,835,0,0,,
196,93,66,1000,21197315,49948,1410,211,200,14000,0,,
9,106,23,1000,17382982,5975,2840,33,694,0,0,,
31,109,148,2000,14821531,6915,3843,209,434,599,1,,
309,101,25,17000,18656400,86077,19673,195,2000,45000,1,,
15,139,345,535,48468407.53,2498,2112,67,440,376,1,,
36,99,6,13000,48468407.53,12519,14306,107,970,0,0,,
129,100,6,935,14343976,22961,1327,291,120,1000,0,,
168,95,38,567,241437427,102071,1495,756,312,5000,1,,
444,94,520,11000,14123773,108683,12306,561,892,25000,0,,
123,93,13,742,15126948,20815,1227,335,152,0,0,,
173,106,0,269,13622333,91377,361,385,43,0,1,,
246,99,1000,605,13464388,395921,1686,859,427,19000,1,,
74,82,7,1000,13350177,7904,4856,113,984,562,0,,
68,135,407,11000,13269963,23202,11400,173,189,0,1,,
144,88,27,742,17768000,29629,1136,374,120,0,0,,
96,89,17,690,12947763,10624,1160,125,190,0,0,,
42,110,272,801,14100000,14995,2943,87,796,0,1,,
29,107,8,926,12200000,7973,2383,65,400,0,0,,
228,86,17,520,17683670,47227,1520,323,270,0,0,,
195,91,19,968,12055108,61151,2528,134,934,0,1,,
203,103,66,155,27285953,48675,259,214,78,16000,1,,
44,90,152,21000,48468407.53,15345,23714,87,982,0,0,,
14,141,54,746,48468407.53,2017,1332,33,333,270,0,,
59,92,89,729,11675178,9509,2848,53,706,11000,0,,
45,99,1000,849,10572742,2326,2269,21,578,738,0,,
42,79,57,998,48468407.53,3519,1284,46,164,213,1,,
12,96,23,927,9658370,1180,3552,9,509,740,0,,
29,82,99,93,9628751,5164,315,65,45,207,0,,
121,92,12,3000,8786715,40274,5668,324,835,0,1,,
135,112,66,150,3432342,24921,253,166,28,0,1,,
27,106,44,559,48468407.53,8930,1199,90,249,672,1,,
56,90,23,847,6755271,7319,3004,131,591,327,0,,
22,126,82,11000,48468407.53,13587,13591,80,794,729,0,,
59,150,3,859,6157157,21416,3942,198,448,0,1,,
61,90,4,2000,6088249,67853,5202,202,936,0,1,,
60,91,84,1000,5480318,9427,2691,79,778,462,1,,
164,145,0,973,48468407.53,216005,2589,565,423,10000,1,,
81,95,4000,4000,5308707,15053,5245,165,585,393,0,,
415,97,0,18000,5009677,260607,19404,485,572,47000,1,,
43,90,7,2000,4328294,2719,5900,41,847,249,0,,
7,41,0,55,4074023,296,55,4,0,89,1,,
120,112,460,990,4306697,26720,2820,196,900,920,1,,
195,122,22,186,3950029,12411,416,89,135,0,1,,
109,110,19,25000,4040588,12233,25676,89,579,0,1,,
21,87,3,922,48468407.53,881,1324,32,162,323,0,,
93,108,0,14000,3049135,50197,14574,265,433,0,1,,
12,121,35,4000,4700361,2047,6617,29,849,0,0,,
155,97,7,8000,2711210,40305,10517,86,981,0,0,,
81,116,52,624,1980338,12366,1209,151,385,507,1,,
204,94,122,23000,1082044,281649,24994,458,1000,21000,1,,
19,103,261,722,1100000,3665,1201,39,280,247,1,,
163,112,52,10000,2445646,32382,12897,99,963,13000,1,,
248,91,263,967,2221809,40618,1582,144,289,0,1,,
39,98,13,3000,296665,12675,5185,158,971,0,0,,
322,95,57,727,3219029,28845,1836,125,442,10000,1,,
50,88,0,740,48468407.53,5494,1665,56,625,255,0,,
12,99,0,578,830210,1900,3382,56,435,0,0,,
83,91,0,387,1040879,54478,648,184,96,0,1,,
37,97,18000,10000,326308,6632,13718,69,1000,225,0,,
16,136,0,75,240425,1311,172,25,45,133,1,,
121,118,239,6,228830,3329,6,22,0,489,1,,
24,94,0,311,48468407.53,1599,498,27,59,274,1,,
324,89,27,948,223615,127842,2958,200,779,49000,1,,
27,90,6,3000,124720,1560,4987,15,1000,777,1,,
9,95,5,197,48468407.53,989,538,23,116,44,0,,
31,90,204,1000,99147,1884,3207,28,697,69,0,,
35,95,3,889,48468407.53,4041,2984,66,680,174,0,,
371,94,0,432,65069140,65299,1010,455,309,27000,0,,
133,90,0,343,65087,8824,408,108,29,559,0,,
13,103,34,811,16066,1207,1789,44,522,40,0,,
9,60,686.509212,1000,48468407.53,3852,5203,47,1000,634,1,,
56,91,110,46,48468407.53,7888,117,55,21,0,0,,
191,102,57,331,48468407.53,23756,526,48,93,0,1,,
80,92,46,570,48468407.53,10056,1258,82,337,639,0,,
19,87,65,866,48468407.53,10734,3724,80,738,887,0,,
19,80,799,3000,48468407.53,4322,10727,47,2000,419,0,,
140.194272,90,0,695,48468407.53,215,3217,2,617,38,0,,
38,44,686.509212,1000,48468407.53,67315,4092,127,922,0,1,,
44,105,0,745,37440,12672,1986,60,508,0,1,,
3,67,0,979,48468407.53,83,2509,1,732,165,1,,
6,95,7,989,48468407.53,1091,3514,15,970,0,0,,
140.194272,87,49,708,48468407.53,216,3059,3,699,58,0,,
64,94,261,12000,48468407.53,6964,12676,47,316,0,0,,
8,109,3,1000,48468407.53,237,1681,3,266,190,0,,
64,130,0,1000,48468407.53,15988,5191,153,849,2000,1,,
2,107.201074,3,975,48468407.53,38,4991,2,900,35,1,,
140.194272,88,14,784,48468407.53,8,3021,272.770808,763,49,1,,
35,88,0,40000,48468407.53,849,46115,4,3000,0,0,,
21,97,20,741,48468407.53,928,2849,14,615,0,0,,
99,113,44,61,617228,6183,92,27,12,1000,1,,
115,99,766,595,274385,29203,1519,26,486,0,1,,
104,148,0,3000,24475416,72443,3967,309,324,0,1,,
195,107,58,874,48468407.53,46347,2363,112,579,10000,1,,
303,93,0,1000,47277326,138814,2990,1516,1000,0,0,,
122,94,187,1000,1247453,11202,3690,123,887,750,1,,
359,121,337,982,1729969,68211,1520,219,463,14000,1,,
130,118,7,968,1705139,4695,2545,69,733,0,1,,
64,98,16,10000,238774,9611,11703,70,838,864,1,,
13,82,0,927,48468407.53,4247,2469,11,833,0,0,,
159,101,365,237,8025872,19234,302,258,28,0,0,,
54,106,541,773,48468407.53,13467,2409,106,476,0,1,,
440,90,0,33000,778565,83234,34779,475,1000,30000,0,,
7,79,0,226,48468407.53,262,286,6,40,11,0,,
4,87,20,571,48468407.53,1427,2006,12,345,491,0,,
1,107.201074,0,5,48468407.53,57,5,1,0,2,1,,
96,105,11,18000,1340891,18940,18105,182,66,2000,1,,
8,89,0,584,48468407.53,436,2668,8,580,31,0,,
87,100,3,74,513836,6304,143,21,52,0,1,,
10,92,4,943,48468407.53,421,1795,3,480,199,0,,
121,97,4,13000,434417,8867,15093,65,1000,0,0,,
43,100,0,109,728,2776,122,22,10,285,1,,
45,96,37,801,81200000,87739,3113,133,760,0,1,,
36,104,116,1000,48468407.53,50125,1662,140,511,0,0,,
84,117,179,1000,52700832,107923,1862,197,398,0,1,,
118,90,143,1000,48468407.53,71217,5002,228,901,0,1,,
42,115,1000,232,48468407.53,13474,588,115,169,0,1,,
202,108,0,22000,13060843,149528,26050,454,3000,0,1,,
5,43,686.509212,562,48468407.53,6762,1587,27,560,2000,1,,
120,109,0,3000,3798532,41138,3668,208,441,2000,1,,
234,102,0,1000,3609278,573541,2235,1916,1000,38000,1,,
17,100,9,188,48468407.53,2756,496,55,135,501,1,,
35,115,98,341,1687311,2412,371,40,26,539,1,,
48,122,0,854,48468407.53,15175,2762,89,652,1000,1,,
49,98,10,589,10429707,10483,2705,125,416,0,0,,
283,133,219,15000,727883,580999,17040,2110,933,33000,1,,
16,105,5,274,1391770,1592,793,14,154,0,0,,
54,122,4,25,713413,9171,48,68,20,689,1,,
92,106,68,835,410241,32357,2110,199,601,3000,1,,
159,98,377,1000,278821,5465,5041,37,887,0,1,,
202,112,0,717,211667,53508,907,131,126,4000,1,,
50,120,0,24,706622,1213,53,17,12,0,0,,
54,99,0,26000,92191,29463,29325,84,1000,0,1,,
98,110,143,155,49413,6919,398,26,96,528,1,,
92,102,3,820,199652,7390,1950,40,356,0,1,,
112,109,187,129,181655,35464,131,206,2,0,1,,
138,104,0,14000,108229,30836,15860,137,1000,7000,0,,
9,134,0,327,48468407.53,781,496,7,82,62,0,,
149,133,869,888,112000000,680041,2176,760,721,32000,1,,
5,85,358,19000,48468407.53,917,20397,4,570,224,0,,
39,87,0,898,48468407.53,12666,2951,61,842,629,1,,
39,130,6,85,48468407.53,30977,151,178,26,10000,1,,
2,199,686.509212,662,48468407.53,14251,2667,74,517,0,1,,
29,103,249,2000,8691,4952,3089,32,298,0,0,,
111,112,63,2000,26345,16445,4810,99,1000,0,0,,
149,89,143,1000,6940281,43135,1291,346,146,0,1,,
90,124,79,309,188870,13443,857,25,254,0,1,,
149,101,51,446,20772796,34232,497,346,20,0,1,,
12,133,12,464,199228,7295,1045,49,374,504,1,,
64,112,0,29,48468407.53,15780,61,62,9,2000,0,,
256,111,456,20000,34964818,39975,21404,186,559,24000,0,,
57,98,197,755,48468407.53,59254,2553,726,632,0,0,,
8,60,686.509212,1000,48468407.53,3673,3026,23,557,0,1,,
50,93,23,471,2542264,3407,938,48,232,61,1,,
232,104,335,114,1487477,47097,206,310,28,0,1,,
63,112,277,1000,62549000,41361,2412,148,530,0,1,,
75,94,84,110,105500000,31260,582,152,95,0,0,,
274,90,0,648,101055,17478,1951,159,529,0,0,,
284,96,0,125,48468407.53,87978,403,580,108,0,1,,
265,101,0,19000,44566004,321283,32015,1848,13000,17000,1,,
154,93,11000,11000,39200000,192940,12691,491,636,0,1,,
44,152,309,232,36000000,9456,825,107,178,625,1,,
314,150,0,23000,65007045,128694,26489,657,892,51000,0,,
153,112,395,13000,31252964,71495,13707,522,595,0,1,,
256,95,9,584,131175,30219,1885,200,430,22000,0,,
123,111,81,12000,31968347,93894,14823,286,898,0,1,,
46,86,2,707,48468407.53,2806,2634,11,619,0,0,,
203,108,228,431,48468407.53,39857,2020,300,426,0,1,,
34,105,0,597,48468407.53,9007,1218,50,222,661,1,,
149,91,357,3000,35385560,27198,4807,131,465,8000,0,,
20,105,82,746,48468407.53,3102,986,35,119,283,1,,
9,60,686.509212,1000,48468407.53,3852,5203,47,1000,634,1,,
323,106,450,14000,20803237,110616,18645,291,3000,16000,1,,
172,93,0,355,13008928,73501,837,333,151,27000,1,,
111,172,120,773,48468407.53,165638,1785,301,742,8000,1,,
74,109,0,847,10941801,12059,2649,486,670,2000,0,,
161,93,8,45000,15152879,13506,46868,68,541,0,0,,
548,165,0,230,25359200,266020,673,836,193,92000,1,,
177,96,11000,19000,10515579,66840,20132,248,427,0,1,,
230,119,13000,1000,180011740,177729,2776,1368,658,0,0,,
27,93,69,522,10097096,5612,955,38,231,842,0,,
22,82,69,939,9821335,1415,3354,10,706,118,0,,
157,101,47,658,8243880,28714,3086,215,636,762,1,,
70,120,1000,862,48468407.53,12981,1652,121,403,0,1,,
125,81,5,49000,7825820,13086,50831,156,780,576,0,,
10,82,7,584,7557877,2129,1002,37,246,138,0,,
160,107,0,798,14637490,16411,2537,136,374,0,0,,
300,105,171,382,7159147,120189,954,308,273,11000,1,,
69,86,89,986,17314483,14621,4073,48,713,0,0,,
143,110,675,16000,6525762,44339,19928,425,977,0,1,,
50,127,13000,204,48468407.53,12677,753,89,187,414,0,,
46,90,0,812,4613815,19622,1566,58,466,931,0,,
51,110,99,4000,4301331,78241,7921,177,975,0,1,,
163,104,30,769,4046737,67949,2251,390,413,15000,1,,
52,96,2,960,3713002,3611,972,62,12,131,0,,
40,110,0,721,3468572,10073,1966,78,246,816,1,,
50,84,378,925,2892582,22697,3559,202,729,0,1,,
45,94,24,834,2800000,4377,2662,85,625,309,0,,
121,93,131,497,2426851,16224,776,76,113,830,1,,
114,96,101,730,1325073,18762,1208,91,394,708,1,,
270,88,0,1000,48468407.53,53342,4777,287,947,16000,0,,
116,101,21,420,864959,20275,1215,151,291,0,1,,
115,102,330,48,2601847,22457,48,69,0,26000,1,,
15,87,101,721,800000,2308,1700,35,576,550,0,,
122,83,19,947,1429260,45293,2353,71,685,0,1,,
35,103,5,1000,48468407.53,4091,3408,20,1000,987,0,,
41,99,60,979,562059,8535,3130,113,665,872,1,,
31,106,81,2000,399793,2877,4343,70,811,111,0,,
332,115,227,690,48468407.53,29440,1298,110,227,12000,1,,
232,117,234,12000,371897,36494,13607,118,1000,11000,1,,
43,99,13,419,302204,6705,975,53,254,167,1,,
68,102,212,10000,354704,2705,11083,38,633,314,0,,
51,85,0,945,265107,4617,2282,93,774,614,0,,
33,86,8,759,185577,2133,2805,31,638,182,0,,
26,120,45,623,100412,2112,824,7,85,0,1,,
109,106,0,617,58214,34224,916,137,163,10000,1,,
34,103,272,736,75078,1398,1403,26,450,132,0,,
31,93,12,578,64359,811,643,26,29,108,0,,
141,112,105,18000,317125,23334,25269,87,6000,0,0,,
19,100,137,4000,48468407.53,1555,5796,40,575,98,0,,
64,113,58,331,146402,9913,387,38,27,0,1,,
215,98,53,530,18469,34263,1038,141,238,0,1,,
5,23,686.509212,254,48468407.53,7673,915,47,248,325,0,,
12,92,19,18000,12836,1686,20135,28,759,161,0,,
70,106,19,585,20262,1738,629,10,29,278,0,,
46,119,8,3000,48468407.53,3297,10984,42,3000,798,0,,
135,99,7,762,48468407.53,22220,2631,97,706,0,0,,
38,90,165,686,48468407.53,5137,1298,50,246,688,0,,
8,120,0,114,48468407.53,2488,183,3,45,282,1,,
34,168,0,713,48468407.53,6303,1541,129,649,0,1,,
36,93,55,223,4063,2086,242,20,11,657,0,,
35,96,177,431,48468407.53,3753,457,53,12,279,1,,
6,103,0,650,48468407.53,2727,1585,19,536,296,1,,
39,93,21,763,48468407.53,4146,2651,29,637,0,0,,
182,84,18,399,48468407.53,27781,644,104,129,0,1,,
14,81,548,166,48468407.53,1561,609,21,134,531,0,,
3,84,4,637,48468407.53,1929,1932,4,346,170,0,,
3,94,103,544,48468407.53,724,1150,15,476,365,0,,
1,141,335,11000,48468407.53,67,13391,1,744,0,0,,
62,120,160,559,48468407.53,23713,1238,167,269,2000,1,,
161,121,0,3000,48468407.53,103493,5987,317,977,17000,1,,
157,226,149,503,198655278,215340,1862,706,384,16000,1,,
31,104,10,507,143653,1177,1281,10,236,0,0,,
53,152,541,773,14873,5294,2888,67,575,251,1,,
1,92,2,881,48468407.53,257,3229,6,826,237,1,,
21,107,24,277,8000000,3167,731,90,244,456,1,,
246,97,69,414,304137,55982,1269,148,365,17000,1,,
42,115,6,119,48468407.53,2650,222,35,69,385,1,,
78,95,89,963,37606,31836,2658,90,654,0,1,,
41,102,136,89,2956000,3258,282,54,78,359,1,,
61,99,29,117,19959,3579,298,14,64,0,1,,
112,109,13,3000,2706659,17770,5977,172,796,0,1,,
349,113,174,14000,61094903,210548,17151,332,902,29000,1,,
55,25,686.509212,443,48468407.53,36265,2195,147,421,0,1,,
88,113,154,183,48468407.53,76616,465,334,89,0,1,,
122,91,11,1000,45857453,82232,2323,174,891,0,1,,
134,88,104,628,83400000,160281,2726,427,575,16000,1,,
11,88,2,2000,48468407.53,801,2886,14,872,358,0,,
20,97,473,826,27900000,74626,3455,157,723,8000,1,,
28,97,117,851,27900000,39508,3036,96,582,0,1,,
22,42,686.509212,912,48468407.53,27418,4337,92,906,14000,1,,
95,85,10,3000,14000000,15956,3617,118,273,1000,0,,
31,121,541,575,48468407.53,6350,1970,62,372,357,1,,
79,134,174,255,48468407.53,19026,970,128,220,0,1,,
25,149,160,157,48468407.53,7071,646,83,139,930,1,,
22,121,22,606,48468407.53,5941,2402,74,481,470,1,,
110,116,13000,195,48468407.53,30982,771,199,146,0,1,,
425,92,22,648,25138292,66483,1122,452,191,43000,1,,
19,93,0,625,10305534,1721,987,38,118,280,0,,
43,96,0,385,9449219,13949,995,98,356,453,0,,
127,105,386,3000,6390032,24977,4238,229,258,0,1,,
262,129,195,827,20167424,131831,1044,231,88,33000,1,,
184,87,0,1000,48468407.53,49672,1592,419,177,3000,1,,
33,94,47,430,48468407.53,4790,836,52,209,804,0,,
252,37,0,634,5923044,113451,1347,537,328,0,1,,
31,81,0,560,3293258,11399,2238,131,555,0,0,,
139,97,48,984,48468407.53,34532,3075,236,697,93000,0,,
39,106,22,174,886410,1024,222,494,16,140,1,,
337,103,12,29,252652,54104,44,199,4,38000,1,,
30,101,0,827,220234,1950,3574,24,729,360,1,,
265,102,82,622,34350553,104072,2486,207,591,15000,0,,
50,98,9,11000,101228,7228,20009,53,8000,414,0,,
50,91,23,4000,96793,12188,6380,135,756,1000,0,,
9,105,28,426,123777,342,1043,15,294,0,0,,
15,98,0,368,48468407.53,1634,668,11,168,127,0,,
5,104,6,922,48468407.53,372,2406,20,893,18,0,,
1,45,686.509212,773,48468407.53,653,1393,4,133,405,1,,
4,96,0,708,48468407.53,961,2307,12,574,211,0,,
44,148,41,2000,48468407.53,30434,5526,55,774,5000,1,,
6,100,117,21,29233,75,24,2,3,121,1,,
17,86,892,603,48468407.53,1285,854,10,145,721,0,,
7,92,14,2000,48468407.53,1928,3854,10,660,482,0,,
9,88,19,795,48468407.53,455,2497,13,535,570,0,,
3,90,0,1000,48468407.53,610,1183,18,53,606,0,,
55,94,0,1000,48468407.53,15115,2861,102,628,0,1,,
169,80,10,11000,77413017,45984,11218,331,108,0,1,,
290,107,78,18000,5354039,92599,22834,225,2000,21000,1,,
10,99,0,141,48468407.53,1262,320,13,69,224,0,,
159,92,0,1000,2926565,28573,3608,72,585,0,1,,
535,107,141,24000,13092000,399138,26495,731,970,129000,1,,
214,135,353,1000,7563397,533200,1211,749,69,28000,1,,
47,99,8,798,104257,19194,1430,160,472,0,1,,
17,102,19,632,48468407.53,2116,1011,13,144,0,1,,
85,93,22,11000,17311,12304,11860,73,505,799,1,,
349,115,346,74,610968,170155,216,249,69,60000,1,,
109,94,84,662,48468407.53,104908,2076,458,577,18000,1,,
60,91,38,625,8108247,9607,2747,174,464,0,1,,
101,98,73,595,48468407.53,6549,1105,75,251,934,1,,
1,97,246,756,48468407.53,557,3717,3,521,0,0,,
16,92,4,631,7680,704,2020,18,443,100,0,,
212,128,39,15,3766595,29248,17,86,2,0,1,,
215,136,2000,917,48468407.53,140527,2997,447,563,13000,1,,
107,113,673,756,48468407.53,53741,2693,214,423,0,1,,
122,99,6,828,2277396,29239,1936,70,390,0,1,,
155,101,13,280,6517198,30474,308,172,11,0,1,,
261,105,101,1000,5776314,73349,2016,142,394,15000,1,,
130,95,38,164000,48468407.53,25542,170118,252,2000,0,0,,
94,109,644,1000,141600000,90177,3468,257,783,0,1,,
164,110,82,387,51100000,139432,1198,418,202,0,1,,
188,108,43,691,48468407.53,9356,1962,47,480,0,0,,
206,118,964,488,48468407.53,275720,1844,706,275,41000,1,,
134,94,0,2000,16501785,469561,3559,514,887,21000,1,,
53,115,0,1000,38168022,4687,1964,83,436,290,1,,
264,98,21,438,84749884,82133,1081,359,332,14000,0,,
94,91,52,773,24788807,21245,1965,213,588,0,1,,
215,120,909,909,21244913,123090,1779,888,504,4000,1,,
85,109,611,878,377420,2789,900,20,10,0,1,,
138,87,28,426,30000000,43485,1472,327,359,0,0,,
55,117,133,687,20966644,29610,1665,94,443,0,1,,
361,85,65,942,64423650,139329,3708,578,810,31000,0,,
411,110,301,1000,48056940,155153,2239,524,419,58000,1,,
24,113,9,71,19184015,1466,159,35,65,63,0,,
70,108,174,253,48468407.53,33741,649,141,197,0,1,,
78,95,57,220,48468407.53,32378,1186,150,162,0,0,,
35,98,188,2000,24629916,12942,4277,34,970,902,0,,
39,93,8,88,48468407.53,9066,373,55,82,38,0,,
158,86,41,956,19472057,25332,1862,307,316,0,0,,
122,161,767,682,27200000,149444,1035,273,119,0,1,,
16,100,32,610,15369573,2580,1441,54,232,710,0,,
67,120,13000,897,48468407.53,15293,2811,111,844,609,1,,
183,125,0,516,48468407.53,109335,1328,241,417,0,1,,
112,91,18,935,15935068,19331,2899,317,805,949,0,,
64,128,13000,18,48468407.53,18656,70,137,16,933,1,,
114,100,1000,989,11694528,7721,2165,72,744,635,1,,
246,84,85,13000,229094,27650,14696,88,884,0,1,,
7,97,78,685,48468407.53,1361,1163,16,178,889,1,,
49,84,23,1000,10017041,8265,4815,20,927,545,0,,
42,146,174,556,48468407.53,7998,1444,81,422,808,1,,
73,186,176,877,48468407.53,44457,3847,176,862,0,1,,
16,94,9,927,9016377,1004,1936,8,209,143,0,,
38,11,686.509212,11,48468407.53,32923,11,75,0,1000,1,,
91,126,393,862,48468407.53,21316,2269,162,376,0,1,,
37,99,18,939,7059537,8279,2321,101,407,837,0,,
405,109,0,140,8114507,95362,328,270,63,62000,1,,
29,95,4,641,7888703,8465,1389,65,168,491,0,,
81,97,152,674,7282851,9502,1395,100,174,812,1,,
17,94,78,912,6879730,806,3049,23,637,187,1,,
75,90,15,953,5844929,6000,2510,109,625,595,1,,
140.194272,197,686.509212,578,48468407.53,299,1400,1,476,367,1,,
91,117,375,1000,3222857,12560,1394,147,329,0,1,,
82,96,70,883,4170647,14548,1616,161,183,1000,1,,
48,82,0,472,4142507,3665,858,81,324,131,0,,
33,109,300,729,4109095,8239,1292,92,257,0,0,,
133,90,132,1000,4033268,9808,3692,53,864,0,1,,
104,89,21,240,48468407.53,128334,1011,349,177,0,1,,
22,98,16,687,3902679,3943,1806,49,233,217,0,,
30,95,45,578,3559990,8005,1363,49,341,417,0,,
112,94,0,820,48468407.53,37594,1618,181,350,0,1,,
79,104,11,11000,3287435,8603,12250,115,813,430,1,,
49,87,18,3000,3071947,18711,9555,183,2000,0,0,,
42,108,232,10000,2961991,15885,11459,78,721,0,1,,
345,86,387,962,4063238,43982,2260,139,481,11000,1,,
152,94,151,113,2912363,25063,278,177,64,0,1,,
148,134,377,22000,3000000,55329,36859,499,11000,0,1,,
23,89,269,489,2223990,761,539,14,26,26,1,,
254,102,0,40000,1821983,31089,43810,261,3000,20000,0,,
305,120,0,717,2181290,356181,852,809,78,43000,1,,
19,110,13,439,2848578,3942,1567,65,399,0,0,,
272,86,59,694,703002,37495,1249,230,324,37000,0,,
5,101,0,574,3105269,368,1335,8,327,174,0,,
65,102,9,904,48468407.53,22246,1663,196,281,0,1,,
5,87,84,702,252726,1289,2715,18,366,76,1,,
248,123,121,13000,373060,47385,13636,112,260,0,1,,
152,99,89,962,1007535,7625,2452,54,476,0,0,,
10,173,686.509212,723,48468407.53,2011,3149,33,539,518,0,,
156,87,21,4000,418268,37156,8353,129,3000,0,0,,
7,44,686.509212,786,48468407.53,2948,1551,28,341,3000,1,,
1,120,40,912,48468407.53,758,2330,27,750,47,0,,
82,93,78,536,200803,7988,1467,71,317,0,0,,
175,111,81,3000,33631221,48562,3784,145,571,0,0,,
4,60,686.509212,40,48468407.53,437,158,20,37,450,1,,
40,98,7,289,95016,11074,362,56,38,442,1,,
8,100,27,1000,73678,266,4374,8,902,348,0,,
63,88,26,487,143000,4122,1495,48,298,0,0,,
20,97,700,599,39852,1238,1030,25,325,117,1,,
174,122,87,2000,22000,30511,4920,226,683,0,0,,
90,86,0,767,128937,2437,975,31,122,580,0,,
58,83,8,798,48468407.53,7358,4756,39,634,0,0,,
14,80,0,231,48468407.53,1257,313,24,27,48,0,,
451,108,13000,40000,334185206,306336,79957,736,25000,24000,1,,
140.194272,90,66,1000,48468407.53,62,3882,1,975,54,0,,
21,96,15,433,5005,2280,1929,14,396,448,0,,
9,85,74,652,48468407.53,1370,844,9,124,433,0,,
98,83,136,3000,48468407.53,16987,7191,85,1000,0,0,,
29,80,19,319,48468407.53,2978,845,13,302,2000,0,,
23,90,2000,2000,48468407.53,13599,3666,30,606,6000,0,,
87,92,128,756,48468407.53,13640,2715,128,754,3000,1,,
2,100,3,1000,48468407.53,118,2890,1,810,32,0,,
17,88,8,2000,48468407.53,704,4469,9,715,406,0,,
7,95,39,1000,48468407.53,976,3024,15,747,395,0,,
6,82,9,904,48468407.53,520,4092,8,779,398,0,,
9,97,96,201,48468407.53,240,277,9,39,37,0,,
343,105,0,2000,201148159,103749,4671,323,520,56000,1,,
11,94,0,854,48468407.53,706,1989,14,602,229,0,,
34,95,7,2000,48468407.53,3443,3648,20,536,480,0,,
71,113,179,119,5595428,28951,167,257,14,0,1,,
21,136,964,931,48468407.53,4313,2167,40,416,612,1,,
28,80,81,640,48468407.53,2425,1517,31,277,968,0,,
35,105,39,267,3123749,746,1231,27,225,88,1,,
30,90,35,216,48468407.53,2157,423,15,158,421,0,,
73,93,4,875,100675,5695,2305,23,412,0,0,,
154,107,503,264,48468407.53,80961,673,310,139,7000,1,,
251,89,192,447,3645438,55040,923,539,236,0,1,,
57,90,18,130,48468407.53,4173,362,32,96,0,0,,
14,89,6,679,48468407.53,859,964,17,234,369,0,,
159,116,153,275,22201636,33567,727,206,247,0,1,,
181,120,0,105,25000000,175196,527,350,103,10000,1,,
110,88,152,935,19170001,21359,1855,270,448,0,0,,
213,102,149,695,22202612,291875,2509,533,421,14000,1,,
129,106,0,1000,86300000,112671,2703,315,595,14000,1,,
280,95,0,569,952620,40800,1797,332,529,0,0,,
15,144,124,464,48468407.53,27569,1761,106,426,349,1,,
61,113,9,402,9054736,5744,787,57,222,381,1,,
33,118,19,481,48468407.53,8856,681,90,81,0,1,,
1,141,2,258,48468407.53,745,434,8,85,50,1,,
2,90,0,122,48468407.53,1828,197,6,33,77,0,,
27,109,673,756,48468407.53,5786,1949,65,370,573,1,,
19,95,53,20,48468407.53,1470,25,5,3,121,1,,
9,122,149,760,48468407.53,1553,2555,27,675,116,1,,
121,93,0,1000,119500000,95294,4701,363,1000,12000,1,,
166,97,17,158,32600000,29488,467,326,84,0,0,,
269,82,84,88,3826455,34643,205,123,64,17000,1,,
29,140,133,443,3130592,10755,1269,69,249,963,1,,
20,86,3,833,475000,6930,2753,53,549,323,0,,
107,109,7,40000,10654581,45500,52621,260,9000,1000,0,,
74,105,147,52,2276368,3849,179,37,52,0,1,,
173,66,76,123,38108,40878,239,124,76,0,1,,
5,99,0,11,48468407.53,1418,19,4,4,30,1,,
66,100,6,331,48468407.53,5012,1082,47,272,254,0,,
169,103,134,804,48468407.53,150020,2510,568,786,0,1,,
13,97,65,65,48468407.53,6429,67,25,2,10000,1,,
129,86,89,713,40041683,34620,3421,107,584,0,0,,
30,87,67,871,33349949,9010,1111,199,118,0,0,,
220,119,0,908,33386128,36372,3226,491,764,3000,0,,
75,149,15000,15000,25809813,50311,28713,212,9000,0,1,,
162,98,24,381,14400000,28589,684,532,128,0,0,,
74,98,11,595,48468407.53,23546,2373,92,521,819,0,,
65,112,58,617,48468407.53,15277,1141,120,189,1000,1,,
26,75,15,1000,32230907,6062,1385,30,309,0,1,,
63,104,835,18000,6401336,36996,19923,153,595,0,1,,
205,102,0,625,26781723,187595,1655,978,379,0,1,,
