Col1,Col2,Col3,Col6,Col7,Col8,Col10,Col13,Col15
8,0,56,844399,302432,116222,13164,22076,0
8,0,47,2153217,181847,152413,9632,16580,0
8,0,27,589587,48023,17182,11390,5938,0
8,0,38,863824,215727,56662,36589,31916,0
8,0,29,527829,423703,19033,23355,8481,0
8,0,35,394510,246396,38670,19917,20962,0
8,0,47,91002,21125,6161,25154,12281,0
8,0,40,1058573,399842,115888,13657,19043,0
8,0,60,246710,78447,5498,6978,13354,0
8,0,66,1086066,63146,1435,4741,2213,0
8,0,63,805549,69831,103317,26642,6472,0
8,0,77,872779,50650,40906,6874,5544,0
8,0,77,907603,45790,12513,3247,2220,0
8,0,75,1258644,234084,11542,50696,21974,0
8,0,69,265505,44140,7473,6085,1806,0
8,0,63,717368,1109118,66672,34451,12202,0
8,0,48,2449210,214109,195293,39407,26862,0
8,0,47,194261,113249,38637,31169,14601,0
8,0,29,339985,239775,11911,5674,2310,0
8,0,24,2108324,572098,60258,45571,18661,0
8,0,37,1882500,170016,12434,19624,4916,0
8,0,47,609433,63308,28228,15152,6484,0
8,0,70,164633,65505,25348,17908,9876,0
8,0,77,1331723,92859,21020,12302,2765,0
8,0,87,52186,28943,8129,5627,5129,0
8,0,75,67015,39767,3248,12268,5164,0
8,0,80,147185,6531,18735,4158,3111,0
8,0,75,207841,117335,13867,16447,7712,0
8,0,78,13877,8361,8177,10286,5369,0
8,0,75,527881,341991,158581,86231,10676,0
8,0,61,397738,47735,1214,4183,1958,0
8,0,70,293582,72552,19986,10726,14384,0
8,0,53,1391621,105861,6667,23821,10008,0
8,0,50,525847,182294,35682,12534,9116,0
8,0,63,516512,28142,16413,8542,12069,0
8,0,60,409111,46151,32496,8264,6636,0
8,0,61,112595,87825,29039,15724,23232,0
8,0,78,237421,31982,8744,21599,11191,0
8,0,78,286693,34922,36010,6333,6210,0
8,0,83,396210,38012,32481,3660,7834,0
8,0,88,30775,13774,8054,17931,2263,0
8,0,90,383267,92350,21328,14865,7095,0
8,0,78,131879,35437,56669,25350,3776,0
8,0,75,1022575,48004,32943,11654,6378,0
8,0,87,8556,4326,5844,1358,3165,0
8,0,75,419740,143847,42057,9491,3606,0
8,0,77,887739,24467,25581,12168,4212,0
8,1,48,1038236,147754,13711,11993,5430,0
8,1,57,639814,13964,7413,5450,3638,0
8,1,60,1028192,81365,24697,23704,5457,0
8,1,54,647142,53753,53448,5302,3996,0
8,1,40,420494,112458,46685,10489,4238,0
8,1,30,75778,55586,47458,5224,4035,0
8,1,43,885016,19395,2063,4589,1137,0
8,1,60,1871395,197492,16667,53302,23205,0
8,1,69,99079,66805,7802,9399,4458,0
8,1,66,277117,52365,13005,3850,1933,0
8,1,56,210773,549935,94487,32933,27481,0
8,1,44,995267,245355,154230,24228,15206,0
8,1,50,718274,134449,28245,12814,10167,0
8,1,48,51681,44637,24013,4624,3493,0
8,1,38,162838,308737,8852,6639,3403,0
8,1,48,1506173,113468,34988,3876,10991,0
8,1,30,1338039,428697,44361,15949,7294,0
8,1,34,196021,13448,9214,4554,1597,0
8,1,51,232697,140880,15074,4015,4967,0
8,1,48,231764,19335,9232,3192,2061,0
8,1,56,1531125,308431,85681,60263,19507,0
8,1,57,53394,143509,43535,15181,30733,0
8,1,51,1703601,266892,11458,60237,26615,0
8,1,41,314834,49911,54148,5220,2510,0
8,1,40,216545,141935,36617,24442,5152,0
8,1,48,798952,34962,3290,2624,3653,0
8,1,57,1278694,168569,20704,8752,9425,0
8,1,67,272344,41485,22558,7146,13986,0
8,1,75,76676,51094,16145,6119,10712,0
8,1,64,202389,47528,12504,9195,4019,0
8,1,70,15350,11480,10000,7955,7794,0
8,1,75,226123,33368,12740,9999,3198,0
8,1,61,221153,15812,5345,2550,463,0
8,1,56,624971,55312,15914,4432,2468,0
8,1,56,12633,14781,6189,7885,2798,0
8,1,53,117792,12423,22055,10716,7012,0
8,1,56,1124471,654882,151959,25143,6077,0
8,1,67,1468354,102769,13838,7824,5738,0
8,1,56,2083675,333057,82072,22417,9017,0
8,1,44,2028944,188410,98216,34359,4715,0
8,1,44,654057,357555,24568,17362,7769,0
8,1,35,1274267,74724,88575,15618,7656,0
8,1,35,505808,84159,9574,6365,6009,0
8,1,44,476763,143415,23417,34372,10073,0
8,1,43,838491,468074,53566,21207,28326,0
8,1,47,1100580,137916,56324,15169,10900,0
8,1,47,131754,138800,11186,25878,7921,0
8,1,30,727207,448654,68886,41500,24116,0
8,1,40,2885915,327113,306562,38650,17945,0
8,1,40,602647,90649,7269,11826,2868,0
8,1,34,371096,126022,11476,13170,4978,0
8,1,51,154639,80815,8366,11464,6488,0
8,1,43,415472,306334,49508,10452,7467,0
8,1,48,956120,89354,14913,8640,6501,0
8,1,60,5934,56451,4303,3377,6098,0
8,1,64,12416,8858,3450,9142,12950,0
8,1,75,136439,34587,28948,15389,7737,0
8,1,78,2862423,104188,80470,49973,11524,0
8,1,77,1063342,383752,58981,36704,12051,0
8,1,60,843007,188490,73746,19414,15637,0
8,1,57,572452,146265,38773,38363,11676,0
8,1,37,597532,357758,13783,6689,6166,0
8,1,34,959481,154398,108271,20744,20001,0
8,1,26,1853286,516553,33540,38742,35221,0
8,1,20,1181439,401410,45926,18239,16261,0
8,1,35,197812,53268,9272,6083,5908,0
8,1,27,1241856,334477,42358,34434,8284,0
8,1,48,791777,118817,17125,12380,16600,0
8,1,50,186118,97346,38370,5339,6901,0
8,1,67,624805,163812,32413,14221,7538,0
8,1,77,597435,79215,20787,4331,8301,0
8,1,75,155032,20901,1637,2235,1902,0
8,1,74,659256,52587,34029,28113,6867,0
8,1,50,1418141,258609,25237,9647,3683,0
8,1,27,67869,9892,3227,2213,987,0
8,1,34,1199787,91894,30284,18347,13487,0
8,1,17,492904,87736,12774,12417,4223,0
8,1,24,211109,105759,17325,8720,7785,0
8,1,34,503311,36341,1046,1571,836,0
8,1,26,585332,196573,58562,16194,7293,0
8,1,37,1533786,274932,83535,57413,9839,0
8,1,41,74939,120315,60461,9301,8266,0
8,1,40,818481,1483673,369435,337267,20640,0
8,1,40,1405697,121413,72482,96037,5076,0
8,1,40,280693,8930,4433,4031,495,0
8,1,35,1012426,247541,42497,13330,12227,0
8,1,37,648251,102527,13412,9241,2207,0
8,1,37,900865,619856,27692,48142,7561,0
8,1,27,1674522,647663,155866,23477,30641,0
8,1,30,530706,398751,13801,9064,10873,0
8,1,29,122020,53604,2056,2154,1117,0
8,1,48,217423,15646,14380,13119,4547,0
8,1,61,389258,80837,16385,21819,7695,0
8,1,66,544203,31300,11985,9290,5671,0
8,1,74,125067,54884,20123,3820,4931,0
8,1,50,1294084,282376,97464,87029,6417,0
8,1,53,20323,20498,20643,5394,2996,0
8,1,53,453009,9707,3318,1232,1090,0
8,1,41,307671,12818,25007,7095,1906,0
8,1,57,86514,40172,10705,24385,5810,0
8,1,56,170034,67775,15029,6572,6345,0
8,1,57,591645,15994,6954,3175,732,0
8,1,64,9504,55962,12960,9605,2374,0
8,1,51,146312,873917,119248,97800,28505,0
8,1,51,170333,166500,20406,10473,4255,0
8,1,40,1307635,367547,274072,17515,11759,0
8,1,40,251996,125852,45877,20630,9278,0
8,1,43,222776,40657,16400,11489,6396,0
8,1,61,48001,29356,9433,8040,15774,0
8,1,84,11022,8804,5969,13142,6730,0
8,1,88,617425,32624,5106,1820,1751,0
8,1,78,869699,178543,30283,6144,6903,0
8,1,64,980361,62728,46402,8014,3810,0
8,1,47,1897659,276417,28376,10765,10517,0
8,1,34,166951,32634,4743,8655,1424,0
8,1,29,873140,315922,217640,23989,14645,0
8,1,29,440100,133021,20609,39683,12215,0
8,1,40,37905,73448,12538,8048,6178,0
8,1,56,4429,29094,5518,8795,3762,0
8,1,70,81330,91389,22801,4981,7147,0
8,1,64,1223532,394249,11881,52888,11382,0
8,1,53,885974,26076,8103,10022,2522,0
8,1,35,625599,867716,19403,19596,11022,0
8,1,35,206707,109151,13100,6340,4383,0
8,1,50,520488,33669,6465,6583,4496,0
8,1,60,243038,39392,8171,8957,3825,0
8,1,69,264290,82221,4303,6261,5106,0
8,1,60,490294,405061,19009,23423,7370,0
8,1,69,8990,5790,5566,7400,11013,0
8,1,61,413359,392415,46595,48232,38745,0
8,1,61,431969,6268,4160,3938,571,0
8,1,64,867926,48359,15548,17596,4189,0
8,1,51,3140,70467,15360,2699,2851,0
8,1,56,27054,21267,7740,9649,3448,0
8,1,60,4635,7089,15132,7782,3161,0
8,1,60,9730,49376,1747,2006,1520,0
8,1,56,18636,19444,4059,8035,2255,0
8,1,48,296808,69525,42335,3888,2198,0
8,1,37,140140,39340,767,3397,626,0
8,1,37,5374,12525,14570,6004,2943,0
8,1,44,3732,10922,7269,3182,3938,0
8,1,41,1044009,127803,31493,10730,5108,0
8,2,29,1330954,918422,109656,16147,7821,0
8,2,50,262160,79148,22860,10778,4868,0
8,2,48,263311,49133,7434,4147,2647,0
8,2,44,341003,134527,31043,14292,6023,0
8,2,41,1252494,419786,119706,31730,20124,0
8,2,34,2085688,582984,202924,68140,31060,0
8,2,37,1864404,386657,13783,36843,9124,0
8,2,35,2988887,1441488,300636,124300,56858,0
8,2,48,370199,32923,5162,4735,2496,0
8,2,37,746615,82040,75033,7877,5584,0
8,2,34,410362,600606,131082,15047,30282,0
8,2,26,157436,36393,5920,1615,801,0
8,2,35,982267,124305,63746,13125,10329,0
8,2,41,281476,36371,4194,2330,1161,0
8,2,37,1479204,919605,312470,76675,16799,0
8,2,34,758852,261171,9036,11506,9094,0
8,2,14,1959732,278832,136260,43620,8066,0
8,2,21,764399,62637,28841,8059,3472,0
8,2,21,1195220,418389,205328,17579,5117,0
8,2,40,3216913,276826,92298,82169,34216,0
8,2,34,1004460,382030,25820,10337,3437,0
8,2,20,703162,310490,11249,12063,3524,0
8,2,21,810024,236700,41454,19778,3720,0
8,2,11,371573,463110,32005,33009,7320,0
8,2,38,67002,55430,30605,13831,4349,0
8,2,44,962268,61188,31234,13844,5902,0
8,2,50,178011,198795,11893,5462,6893,0
8,2,40,437793,640506,123383,30929,10260,0
8,2,26,882337,45018,5059,8962,2186,0
8,2,30,842224,304374,2665,6691,4723,0
8,2,34,144397,127904,12901,10130,4126,0
8,2,54,478854,50932,3622,2111,5860,0
8,2,53,403845,352367,24200,15365,4155,0
8,2,66,148401,28601,5812,7191,7767,0
8,2,75,211575,41887,12205,12026,3378,0
8,2,69,1076463,105393,27260,15478,6494,0
8,2,80,1225047,381969,70027,49838,18052,0
8,2,60,760321,126211,21885,9083,2558,0
8,2,57,1338234,39157,8216,10773,6189,0
8,2,78,10851,7153,4111,4980,3235,0
8,2,91,16325,10876,5741,5343,3560,0
8,2,94,658546,41750,176329,18566,1549,0
8,2,100,9867,18289,12730,16464,2591,0
8,2,96,22313,23169,525,4322,5100,0
8,2,97,26365,2150,7896,7520,3642,0
8,2,100,1607,19810,1807,12695,2949,0
8,2,100,410695,181948,9295,5866,7389,0
8,2,90,292566,109419,27085,14290,5718,0
8,2,81,31939,12271,4441,8346,4166,0
8,2,56,166293,80391,73832,46878,7439,0
8,2,54,543440,87037,55291,30906,6626,0
8,2,47,316952,74535,18764,12521,5549,0
8,2,27,286533,49596,8912,2266,3735,0
8,2,37,849614,29998,11634,4684,1224,0
8,2,30,1250815,166126,54527,36187,7459,0
8,2,27,583050,725172,4916,21393,5354,0
8,2,40,1440726,33795,8319,5334,4310,0
8,2,34,385273,72392,22871,7977,3513,0
8,2,47,309400,46785,11543,2898,1317,0
8,2,53,1815815,444770,57946,13109,9624,0
8,2,47,1454611,164170,75506,22492,10442,0
8,2,51,1164541,230076,107275,42893,5434,0
8,2,38,588554,138809,15905,7787,1874,0
8,2,44,166827,64628,1932,3927,2024,0
8,2,43,1166769,281937,38090,23678,10175,0
8,2,35,698467,111391,34180,4110,4917,0
8,2,38,1986705,368792,102693,6603,6166,0
8,2,38,1021711,180807,4346,16746,5908,0
8,2,34,411131,214220,3181,7746,9378,0
8,2,47,159225,96404,20417,5049,8292,0
8,2,51,475428,196024,27877,9393,5780,0
8,2,57,543978,62939,23342,17274,5456,0
8,2,64,299566,97151,4443,4440,3071,0
8,2,61,92737,114950,34026,2516,7343,0
8,2,66,150685,40564,5885,9423,8682,0
8,2,57,17382,46918,21771,6322,2444,0
8,2,57,184451,30075,20202,11244,6365,0
8,2,51,322454,88781,10462,18266,1308,0
8,2,57,22176,17390,2307,12865,6310,0
8,2,78,11631,3901,9291,13402,6701,0
8,2,75,151572,25099,14101,3351,917,0
8,2,90,17795,39361,9527,4234,3066,0
8,2,63,632752,235406,14115,8931,2388,0
8,2,44,857100,102012,15418,23112,16065,0
8,2,38,1441108,372719,5447,26771,10809,0
8,2,38,397282,29644,1453,17627,3340,0
8,2,69,5733,17063,4740,2801,4301,0
8,2,75,15878,30523,20273,5973,6861,0
8,2,90,397826,100403,43138,21828,11999,0
8,2,66,310749,314504,48018,11367,1375,0
8,2,50,709821,89964,36341,25254,7758,0
8,2,37,723580,22957,5357,7156,1978,0
8,2,38,303773,296982,24207,4578,3744,0
8,2,48,143339,26224,1099,6700,4026,0
8,2,51,178889,51502,10991,18069,4004,0
8,2,63,54828,32188,14046,12324,3598,0
8,2,74,954024,93869,151410,14132,18630,0
8,2,66,573099,53163,3922,6574,5759,0
8,2,61,628464,73364,11596,22263,3137,0
8,2,51,461351,70270,54372,3235,3594,0
8,2,44,223217,50369,1879,2588,1245,0
8,2,35,1595145,305092,35056,9722,3560,0
8,2,44,618516,35036,5913,8637,5708,0
8,2,50,545140,200827,13985,24163,8871,0
8,2,66,787431,29967,5997,10064,5045,0
8,2,87,6571,16046,12913,1391,6729,0
8,2,75,236168,110525,99350,8980,6578,0
8,2,87,4265,29137,7974,8965,5416,0
8,2,70,1589922,326611,21108,20824,6838,0
8,2,66,934051,100691,3936,27498,4349,0
8,2,70,186804,97957,5421,21692,4851,0
8,2,54,419967,238062,40719,14637,3306,0
8,2,57,877526,40407,11930,5388,995,0
8,2,47,134343,58156,11934,9090,1156,0
8,2,43,687732,168192,13111,25357,4600,0
8,2,37,380135,452065,133428,38856,8396,0
8,2,43,255287,63356,8011,4716,3874,0
8,2,50,812987,83096,11223,6628,1889,0
8,2,63,587001,55421,10878,5777,2680,0
8,2,74,11488,49889,17797,7736,2358,0
8,2,77,71873,99513,15474,7050,5315,0
8,2,69,431519,160736,57190,6679,5381,0
8,3,38,75503,32590,2751,5062,980,0
8,3,43,1495298,239040,4493,56769,20099,0
8,3,38,1054370,269017,33262,18566,14708,0
8,3,40,259518,58481,33756,12182,4782,0
8,3,47,440188,181385,101687,7815,14148,0
8,3,41,1146084,249872,29044,22938,6524,0
8,3,54,226970,26039,31509,4881,3943,0
8,3,57,2031374,71918,36929,18621,7518,0
8,3,44,734582,213460,6321,8483,6550,0
8,3,57,279530,47158,66298,24969,5547,0
8,3,48,698209,704664,28475,29821,10275,0
8,3,48,591777,144774,37361,24393,12341,0
8,3,60,44341,31679,34574,11136,6406,0
8,3,50,2115898,428416,127680,64633,8647,0
8,3,51,401959,420036,29315,57390,12236,0
8,3,47,718745,55439,15558,2757,1442,0
8,3,51,284366,107552,31497,8981,8507,0
8,3,60,368901,75517,15055,50169,8276,0
8,3,77,560728,25547,33091,4702,4851,0
8,3,77,555529,151353,7312,9566,13568,0
8,3,78,200893,61334,7250,2167,4751,0
8,3,81,314031,53431,6070,7272,9113,0
8,3,66,335466,303113,27674,35646,11777,0
8,3,56,281865,139307,38601,10907,4647,0
8,3,41,266447,23094,3762,665,1054,0
8,3,34,389515,89623,1531,6598,13133,0
8,3,38,667418,286200,24123,17285,9969,0
8,3,57,28386,16526,7495,6225,10946,0
8,3,70,343695,130894,24056,22685,7672,0
8,3,66,3175459,303269,11902,15991,13559,0
8,3,60,1556183,185199,22165,15720,22499,0
8,3,51,540994,54877,26683,14422,4118,0
8,3,66,35972,18183,13538,14027,7136,0
8,3,70,809336,249344,17893,4797,11170,0
8,3,74,2109716,517427,34885,24999,12308,0
8,3,81,235967,22556,1485,7180,5192,0
8,3,70,931211,179561,24366,31036,8921,0
8,3,70,430182,30171,6928,2302,3789,0
8,3,81,13266,13744,6370,5131,8392,0
8,3,83,296695,147610,8275,21054,9684,0
8,3,96,54814,15531,22635,5462,2898,0
8,3,93,1509303,177309,17628,21087,3534,0
8,3,78,156197,137104,12920,5326,11328,0
8,3,75,321276,33826,23233,5064,5329,0
8,3,53,711763,85119,5491,12194,1380,0
8,3,51,396840,76739,55120,19544,8090,0
8,3,61,111578,20503,4496,1498,663,0
8,3,54,1028238,162741,63312,43866,22281,0
8,3,56,34582,99121,39739,8337,6991,0
8,3,56,616191,407018,20493,33199,10639,0
8,3,57,21840,12736,12811,10785,9451,0
8,3,74,2017817,99653,41109,16301,11208,0
8,3,64,184842,250449,1239,6540,8801,0
8,3,69,668862,65864,15101,4542,6046,0
8,3,57,57894,46023,5122,5098,9612,0
8,3,47,229878,16644,5419,5854,3744,0
8,3,47,210021,140110,24543,18722,7762,0
8,3,35,807079,212782,19968,5579,10795,0
8,3,27,539172,359312,95028,19552,8272,0
8,3,23,75120,135840,30258,6039,2215,0
8,3,35,560104,136339,25792,22465,9909,0
8,3,43,642164,60608,14212,9191,4734,0
8,3,60,187963,48527,16908,3030,5880,0
8,3,61,350653,96890,97972,28043,5558,0
8,3,75,305142,40015,8044,7642,5668,0
8,3,74,239846,50028,6537,1771,1897,0
8,3,56,1103423,337308,317646,33975,8115,0
8,3,47,536691,446066,49435,18581,16689,0
8,3,41,1076947,82695,14713,5437,1507,0
8,3,40,1779235,401302,61493,72466,23244,0
8,3,41,670466,749233,56233,80962,6231,0
8,3,47,41660,22926,1481,1770,676,0
8,3,48,113882,23702,18260,48722,7092,0
8,3,56,330702,96877,40930,5306,9609,0
8,3,63,764700,252144,124765,36786,19561,0
8,3,61,880594,158734,44789,66145,12815,0
8,3,41,2284214,572266,154965,12287,11343,0
8,3,29,2975787,827072,23282,18948,14728,0
8,3,14,2288101,267269,15412,19627,20103,0
8,3,8,438328,592480,40537,17867,5043,0
8,3,23,1089951,127088,12283,38018,9664,0
8,3,27,20602,131888,40478,19360,15662,0
8,3,44,1807969,254792,9656,11301,10470,0
8,3,56,227622,210309,50030,26376,14172,0
8,3,63,802124,79018,14449,15609,3206,0
8,3,80,24108,21019,4762,36330,3122,0
8,3,84,464932,78363,42583,12976,11786,0
8,3,91,595839,30674,2539,11860,1074,0
8,3,70,568234,123176,4924,3435,2308,0
8,3,50,841696,83120,41871,3965,9927,0
8,3,41,1145775,167926,96543,10690,4826,0
8,3,29,1572544,366607,64191,14177,6778,0
8,3,38,1986631,688493,20382,121854,30320,0
8,3,35,277709,552361,30647,18790,2462,0
8,3,38,1724680,132351,85673,30880,2381,0
8,3,51,64987,22773,17648,4472,7421,0
8,3,63,172858,79340,16515,29010,9420,0
8,3,69,327450,9122,14100,7710,1184,0
8,3,77,10142,10540,14206,4506,5407,0
8,3,80,24242,8297,5769,2709,2871,0
8,3,61,143316,82441,18478,4017,2269,0
8,3,53,214091,314841,90069,24871,2294,0
8,3,43,192555,105865,10402,9192,4441,0
8,3,35,85226,26388,4895,1844,1370,0
8,3,41,486154,103667,19435,4970,5878,0
8,3,38,328994,403891,34589,76557,15409,0
8,3,34,1158600,321785,287938,33948,1679,0
8,3,29,658948,77610,1570,8789,2292,0
8,3,26,184818,95592,6545,3388,4510,0
8,3,35,685691,70776,18581,8266,2858,0
8,3,29,2000657,929007,61812,31198,23561,0
8,3,47,2067321,40603,23877,20703,10640,0
8,3,34,213062,74689,5371,1902,503,0
8,3,54,319225,25932,6478,11745,4869,0
8,3,69,193885,71557,14583,9322,7722,0
8,3,51,1498771,59299,22339,6716,2266,0
8,4,26,233593,138665,98722,11077,11588,1
8,4,20,1234009,1610844,214437,92786,32331,1
8,4,23,1439694,309121,55817,41376,22579,1
8,4,35,1235975,118180,32141,8880,6027,1
8,4,26,1705012,1055503,102302,187857,11155,1
8,4,35,1023694,252750,29770,18909,10567,1
8,4,20,1841638,267668,19552,45714,2539,1
8,4,11,1241846,157200,59948,20953,6061,1
8,4,11,1646595,631284,90114,111904,11906,1
8,4,8,939537,606330,98470,28851,9271,1
8,4,20,191050,35635,3527,4637,830,1
8,4,24,1250939,160032,76839,60179,4919,1
8,4,40,808288,163938,30833,23689,5664,1
8,4,48,292628,231325,4080,24867,10879,1
8,4,44,1035176,363316,22941,36239,6347,1
8,4,43,262198,173778,114630,53691,9347,1
8,4,37,2259650,258903,46652,49724,10745,1
8,4,26,93562,34722,12501,10162,1860,1
8,4,37,1120974,371880,331489,57419,16904,1
8,4,43,718265,191085,57067,49983,5024,1
8,4,35,1769329,291335,108153,40971,6300,1
8,4,44,372188,6602,3798,7976,1054,1
8,4,30,1110180,194134,299619,43299,7607,1
8,4,30,584489,70897,22278,19556,986,1
8,4,38,610725,160196,3838,8070,937,1
8,4,37,71202,30796,2209,2803,611,1
8,4,35,825005,1052434,72828,79056,11258,1
8,4,20,1854872,179154,62850,10742,5855,1
8,4,14,2036327,514629,177082,43022,23137,1
8,4,21,364441,67574,28969,13551,7667,1
8,4,24,925901,1279172,269333,79597,16934,1
8,4,29,556693,101400,37882,37407,4486,1
8,4,35,1508435,116851,59366,9983,6438,1
8,4,26,2356075,871516,62360,51212,14697,1
8,4,21,566685,286932,45355,7499,3243,1
8,4,30,566143,97392,41692,12360,5457,1
8,4,44,961561,172174,11084,27191,7920,1
8,4,50,2390201,144270,34536,41938,11071,1
8,4,64,419137,40605,28858,53656,5198,1
8,4,64,993334,147112,31222,10689,7503,1
8,4,64,328964,8913,11150,10898,808,1
8,4,56,1150759,173728,22398,13168,3390,1
8,4,56,363896,108497,48134,11916,3630,1
8,4,67,1195258,64151,29175,12089,2857,1
8,4,64,574519,36389,7426,9776,3548,1
8,4,54,102473,45035,16813,6365,717,1
8,4,41,39310,173954,21064,5171,4793,1
8,4,17,1845448,138954,148515,23089,5086,1
8,4,13,961614,658344,5994,132355,5748,1
8,4,1,1071051,319397,16563,33557,3332,1
8,4,4,235578,186148,22060,10637,4727,1
8,4,4,307880,600139,85645,28565,16158,1
8,4,4,547884,28852,6012,3130,872,1
8,4,11,90520,27901,8541,1672,604,1
8,4,24,1230231,62575,1504,5740,3878,1
8,4,20,881684,75455,27120,8902,5434,1
8,4,14,1592756,1354722,270102,224076,15539,1
8,4,11,1571619,140797,32677,19878,1781,1
8,4,1,593433,197342,27871,26001,6596,1
8,4,4,1148425,692686,272613,114662,6961,1
8,4,1,889571,741347,500808,62082,18074,1
8,4,10,772371,77462,28062,13609,2482,1
8,4,14,445929,222736,76112,14998,6585,1
8,4,34,2460363,39106,20165,10623,7752,1
8,4,43,542290,330311,79502,29654,16174,1
8,4,35,578909,34254,3540,4443,2279,1
8,4,20,402650,550357,47654,19837,4429,1
8,4,17,893373,106960,36082,18733,2787,1
8,4,10,667017,163477,17323,27024,2861,1
8,4,23,1918620,194424,220250,26945,7538,1
8,4,38,2272264,450106,144864,64192,14788,1
8,4,26,1959271,765221,38644,50787,13992,1
8,4,41,242439,105919,41653,10805,6245,1
8,4,56,593146,57858,8724,18189,5632,1
8,4,51,1301363,65244,124046,25599,14764,1
8,4,51,579097,104661,119057,14151,3062,1
8,4,35,2199350,1544634,89135,103655,8191,1
8,4,13,808532,564744,61721,25286,11945,1
8,4,1,604863,236198,13913,8789,2106,1
8,4,1,2274466,1513011,303343,69766,15589,1
8,4,10,1454958,387019,58582,40849,13127,1
8,4,16,396506,244219,21129,17173,3069,1
8,4,38,182244,199701,4191,9325,5322,1
8,4,37,1065385,484359,56006,36920,10678,1
8,4,27,845930,89034,46672,23328,3694,1
8,4,29,1672425,194887,22224,18731,2450,1
8,4,30,899472,141620,7391,8378,2466,1
8,4,30,1086386,1116636,71786,118385,9142,1
8,4,34,744908,138712,5981,9229,4513,1
8,4,40,2301340,282518,20771,23444,2447,1
8,4,34,725845,208668,18652,10472,3164,1
8,4,30,698174,188549,56134,25100,2880,1
8,4,29,1261664,97639,24546,15679,3699,1
8,4,29,1944207,1270422,277157,68786,27730,1
8,4,27,1070302,497726,56404,35984,27631,1
8,4,44,1197592,27466,62697,8517,10543,1
8,4,44,633325,1077673,330032,26101,10309,1
8,4,41,307383,521625,26632,10355,3011,1
8,4,48,1096637,105690,55152,19951,4380,1
8,4,35,424252,198519,116726,22175,2922,1
8,4,41,861342,155998,22172,15817,3309,1
8,4,37,722459,359603,21025,20869,4980,1
8,4,35,1595312,348153,25190,40532,6119,1
8,4,38,30821,3727,3203,3551,222,1
8,4,40,1150094,73415,41555,10527,1933,1
8,4,48,980182,209881,18428,34190,1879,1
8,4,53,510006,22943,6777,7139,1311,1
8,4,50,458562,173510,28369,10121,3273,1
8,4,40,663907,1121460,131880,67728,52434,1
8,4,34,1724643,498841,134577,69972,10219,1
8,4,20,1626287,125728,14477,17385,3936,1
8,4,13,1147414,330478,209082,64901,8129,1
8,4,23,744490,21660,3930,2551,1225,1
8,4,35,1438458,687739,317109,99406,19934,1
8,4,43,1013671,116403,53916,25341,17019,1
8,4,47,925059,270492,40511,14636,8273,1
8,4,41,1333870,182307,105768,7953,6308,1
8,4,43,1420161,1037927,144443,122504,28816,1
8,4,40,477325,138105,93904,13368,3029,1
8,4,53,718407,207477,30227,21825,12644,1
8,4,63,669332,22479,10628,6121,4574,1
8,4,69,1140316,124749,95982,15334,3870,1
8,4,63,185930,521777,35262,20718,8402,1
8,4,48,1533115,597428,370684,54801,8638,1
8,4,41,520947,496164,45682,12754,3880,1
8,4,27,211931,27183,4214,10626,489,1
8,4,38,846052,126151,19971,15364,2767,1
8,4,47,1968838,124061,60845,20688,7033,1
8,4,47,2199010,797578,206767,73464,13003,1
8,4,61,256070,25327,108392,9978,5835,1
8,4,63,107744,977035,105005,48777,5037,1
8,4,51,1427144,1012348,126814,78352,14799,1
8,4,44,890222,864518,175437,155921,16768,1
8,4,35,803179,172520,51660,7355,3909,1
8,4,38,628463,101909,26319,15423,1987,1
8,4,47,179495,76069,10914,7604,2482,1
8,4,51,202603,129294,106963,19007,6906,1
8,4,50,609555,161401,32716,18534,3086,1
8,4,51,546806,136341,6618,13033,2491,1
8,4,51,612381,408004,24820,21096,10393,1
8,4,56,495204,92344,85626,12374,3588,1
8,4,60,799544,139338,103029,46669,5798,1
8,4,48,888547,41729,7385,4801,1037,1
8,4,56,788477,133793,27154,25640,1260,1
8,5,14,180200,25166,22725,20456,2456,1
8,5,10,597590,45399,13017,7743,3260,1
8,5,21,2414028,372148,89513,44461,9133,1
8,5,30,1631415,238435,8222,22046,8653,1
8,5,40,805480,152506,18010,30177,13149,1
8,5,40,2194808,250877,132974,22770,6875,1
8,5,57,1309725,74213,10478,39682,4571,1
8,5,48,1324963,215407,35298,18180,13439,1
8,5,47,419659,175443,36555,13783,11436,1
8,5,50,682387,453080,52070,55386,21184,1
8,5,37,843834,95778,1557,28914,3397,1
8,5,40,1183494,305891,44430,30791,7705,1
8,5,30,296636,191359,13304,11910,3200,1
8,5,40,439462,32030,19124,7551,3055,1
8,5,57,1061650,39406,89008,20178,6886,1
8,5,56,1464353,161816,104314,28399,11983,1
8,5,48,727637,363650,83258,24704,6390,1
8,5,30,573163,405716,15308,26890,3767,1
8,5,14,1011005,422716,140769,69639,10266,1
8,5,1,1070118,616185,31461,40870,7720,1
8,5,17,1116810,310900,252463,77806,21026,1
8,5,30,468603,128233,85431,20980,5886,1
8,5,40,1438438,363325,157843,33562,11608,1
8,5,61,1709597,190789,164385,72148,19317,1
8,5,70,475837,148441,53105,37989,23095,1
8,5,70,1027579,112513,51135,52228,6784,1
8,5,70,271745,62341,3018,5389,1320,1
8,5,66,57098,39036,55780,8117,2710,1
8,5,60,1647940,67212,23767,50481,13842,1
