-0.365Col11-0.357Col10-0.355Col13-0.344Col9-0.342Col12...,'0.409Col4+0.4  Col8+0.339Col7+0.328Col6-0.322Col12...',-0.516Col3+0.489Col1-0.412Col4-0.271Col12+0.266Col2...,-0.875Col2-0.334Col5+0.324Col1+0.067Col6-0.064Col10...,'0.832Col5+0.431Col1+0.18 Col6+0.173Col4+0.142Col3...',-0.628Col1-0.363Col2-0.359Col3+0.333Col5-0.261Col4...,-0.809Col6+0.301Col9+0.263Col10+0.238Col8+0.222Col1...,Col15
0.354709,0.256503,-0.02524,1.412539,0.707435,-0.585486,0.453574,0
-0.548147,1.158395,-0.103181,1.379267,0.90506,-0.428465,0.192724,0
0.158479,0.576345,0.15934,1.456459,1.018038,-0.522525,-0.381593,0
0.56992,-0.213551,-0.015841,1.338452,0.751159,-0.484923,0.827166,0
-1.085748,0.912782,0.399857,1.345094,0.632316,0.003002,0.672569,0
-2.830812,3.43249,0.337618,1.490755,1.415707,-0.138109,-1.363724,0
0.795575,-0.077067,0.363367,1.451548,0.812899,-0.427967,0.060935,0
0.729211,-0.132297,0.430449,1.363308,0.830774,-0.24142,0.480708,0
0.918898,-0.479111,0.065773,1.406625,0.743468,-0.558303,0.587874,0
-0.047509,0.122959,0.538964,1.441838,0.620992,-0.092275,0.646292,0
0.5218,-0.078822,0.572223,1.566325,0.734942,-0.409624,-0.367002,0
1.183957,-0.595646,0.042347,1.438799,0.689644,-0.610699,0.773456,0
1.294691,-0.361831,-0.45259,1.343139,0.945051,-0.882141,0.781084,0
1.256004,0.172694,-0.786409,1.340097,1.103679,-1.053993,0.703053,0
-1.025438,2.546554,-0.571927,1.602805,1.685272,-1.158679,-2.117642,0
-0.226798,1.641994,-0.975967,1.474477,1.127053,-1.134506,-0.24711,0
0.068092,1.304693,-0.610758,1.398797,1.111522,-0.913862,0.236379,0
0.350413,0.711381,-0.562648,1.366406,0.956828,-0.883875,0.378373,0
0.29256,0.29458,0.565043,1.45765,0.7451,-0.129086,0.180345,0
-0.170683,0.685537,0.292804,1.352349,0.961188,-0.280023,0.014122,0
-1.30087,0.743018,1.028316,1.409703,1.021615,0.295603,-1.20509,0
-0.774699,0.02723,1.249573,1.473801,0.641863,0.332894,-0.497959,0
0.884019,-0.599115,0.606631,1.436043,0.57223,-0.250625,0.627121,0
-0.866095,0.384269,1.098919,1.362711,0.949009,0.398367,-0.172809,0
0.38083,0.010393,0.152835,1.471582,0.816759,-0.589888,-0.131254,0
0.845251,0.051579,-0.099889,1.406443,0.790729,-0.648922,0.708856,0
0.602424,0.370768,-0.37666,1.478508,0.953782,-0.879151,0.048265,0
0.981738,0.191764,-0.571429,1.518223,1.013732,-1.11936,-0.062666,0
1.646635,0.022243,-0.530357,1.511477,0.819581,-1.123138,0.478211,0
0.730531,0.438833,-0.655875,1.225277,1.564002,-0.788636,0.239973,0
0.28977,0.822778,0.452656,1.528672,1.133331,-0.346987,-0.894448,0
1.31566,-0.328225,0.299549,1.353948,0.781793,-0.422218,0.719405,0
0.291646,0.501191,0.305466,1.461718,0.985335,-0.508462,-0.585971,0
0.647498,-0.21137,0.821813,1.413968,0.637722,-0.088651,0.318388,0
0.858795,-0.109042,0.586069,1.602938,0.083218,-0.48407,0.57383,0
0.969588,-0.495501,0.805211,1.5187,0.592367,-0.238328,0.151159,0
-0.039264,-0.149056,0.857787,1.388576,0.679796,0.095607,0.359347,0
-1.088633,1.100326,0.630993,1.399089,0.963911,0.032414,-0.364814,0
0.636684,-0.075394,0.165765,1.378108,0.636379,-0.408467,0.933437,0
-8.199938,5.896505,-1.379136,0.850846,-0.124523,0.615827,3.96442,0
-2.766929,1.41572,-0.692988,1.058064,1.707416,-0.41427,0.713981,0
1.312378,-0.197812,0.15897,1.377617,0.930335,-0.528952,0.425896,0
-0.200299,0.978379,0.202227,1.445625,0.918088,-0.423426,-0.007373,0
0.798478,0.069955,0.345392,1.382599,1.02216,-0.34736,0.046264,0
-1.055752,0.928106,0.531277,1.565112,0.317582,-0.089874,0.064428,0
-2.072824,1.739104,0.777491,1.423763,0.88443,0.286837,-0.504282,0
-0.112785,-0.141655,0.965269,1.47415,0.51472,0.158168,0.317263,0
0.841242,-1.057725,1.073857,1.439667,0.474354,0.08003,0.711548,0
0.881571,-0.496253,0.209032,1.378995,0.81051,-0.444152,0.644273,0
0.532205,-0.005566,-0.177773,1.44476,0.760874,-0.736413,0.547285,0
1.219898,0.257303,-0.362669,1.456289,1.021998,-0.943242,0.113458,0
1.601277,0.33568,-0.848759,1.421976,1.024014,-1.218837,0.537115,0
-1.281673,2.2877,-0.330049,1.315497,1.03485,-0.445615,0.519842,0
1.449341,0.093324,-0.562467,1.273861,1.166807,-0.87361,0.778039,0
1.525295,0.183753,-0.299698,1.360838,1.233677,-0.830546,0.119517,0
1.351163,0.530343,-0.408677,1.323066,1.122725,-0.858895,0.494173,0
1.366603,0.287923,-0.725262,1.334977,0.971823,-1.054904,0.699397,0
1.184009,0.437699,-0.566101,1.49662,0.693971,-1.128729,0.647854,0
1.505404,0.454715,-0.371079,1.464819,1.080471,-1.004412,-0.062262,0
1.430381,-0.075729,-0.399246,1.391035,0.887389,-0.857188,0.765081,0
-2.590275,2.10343,-0.903021,0.914424,1.142732,0.043551,2.193153,0
0.990237,0.282239,-0.125403,1.530385,0.485247,-0.800811,0.627197,0
-2.437267,3.090271,-0.238725,1.380318,0.978679,-0.332181,0.989491,0
0.60407,0.129846,-0.024144,1.309926,0.880666,-0.469471,0.697501,0
1.197825,0.060017,-0.068796,1.431227,0.716231,-0.735397,0.542343,0
1.299328,-0.115689,-0.681243,1.36455,0.920826,-1.085864,0.648568,0
1.534486,-0.079156,-0.971643,1.354405,1.114681,-1.22155,0.709913,0
1.535753,0.385078,-0.701116,1.520893,1.166413,-1.231839,-0.117094,0
0.850018,0.691226,-0.395343,1.476499,1.218363,-0.873367,-0.249584,0
0.872005,0.652687,-0.190105,1.470451,1.195093,-0.805598,-0.360452,0
-0.277498,1.106237,0.438323,1.560572,1.246088,-0.406327,-1.42408,0
1.121853,-0.476976,0.478445,1.396797,0.692502,-0.309261,0.624363,0
-1.123309,1.839383,0.357473,1.386217,0.655142,-0.061948,0.803813,0
0.153957,-0.178682,0.449102,1.297207,0.75242,-0.131004,0.580137,0
0.910365,-0.399019,0.123192,1.39334,0.663215,-0.520179,0.806163,0
1.374506,-0.28766,-0.169223,1.452872,0.659131,-0.81056,0.74092,0
1.111543,-0.16838,-0.400522,1.484532,0.692172,-0.948424,0.644299,0
-0.563373,1.098107,0.007308,1.51078,0.836172,-0.486446,-0.239644,0
0.840885,0.279602,0.146323,1.480103,1.025921,-0.624864,-0.174721,0
-0.862146,0.855633,0.650666,1.398605,0.746311,0.324435,0.246022,0
0.729973,-0.611002,0.643611,1.437247,0.569477,-0.187344,0.588712,0
0.971138,-0.223056,0.244642,1.469176,0.823801,-0.546934,0.16331,0
1.056131,-0.443387,0.163228,1.483588,0.676702,-0.58201,0.530392,0
1.172924,-0.300603,-0.068645,1.499977,0.748338,-0.741942,0.406556,0
0.185687,0.15594,0.305314,1.448402,0.748231,-0.205162,0.328011,0
1.231861,-0.624748,-0.147125,1.453463,0.673514,-0.780324,0.788262,0
-0.795648,0.122287,-0.128089,1.550542,0.062072,-0.66516,0.637765,0
1.353183,-0.084526,-0.025193,1.482718,0.896608,-0.752206,0.218803,0
1.02851,0.605793,-0.391568,1.449398,1.170921,-0.950853,-0.262841,0
1.30823,-0.198413,-0.095321,1.433991,0.702637,-0.715976,0.748482,0
1.44918,0.043902,-0.483643,1.374542,0.905554,-0.94322,0.759906,0
1.500045,0.233826,-0.708226,1.335082,1.050684,-1.046698,0.848335,0
1.614602,0.109266,-0.589633,1.365164,1.030097,-0.992397,0.705233,0
1.505087,0.526588,-0.872885,1.318269,1.114987,-1.148646,0.890766,0
1.232621,0.800304,-0.656748,1.322166,1.188126,-0.977607,0.53827,0
1.408583,-0.074278,0.049668,1.410835,0.776659,-0.645551,0.56362,0
1.43296,0.269491,-0.3994,1.320264,0.93818,-0.857934,0.857555,0
1.508491,0.282107,-0.598373,1.314764,1.037156,-0.989511,0.81548,0
0.61324,1.058477,-0.168906,1.372912,1.324008,-0.684871,-0.305525,0
-1.796571,1.724832,1.195761,1.24038,0.592834,0.430079,-0.314618,0
0.828611,-0.192665,0.204033,1.120608,0.716837,-0.65141,0.556954,0
1.083766,-0.473544,0.438748,1.084722,0.833425,-0.474096,0.477326,0
0.53339,-0.144689,0.481106,1.142346,0.581195,-0.449539,0.553269,0
-1.267413,1.338841,0.450497,1.106918,0.81884,-0.213897,-0.031851,0
-3.300257,2.738309,0.511518,1.072732,0.934973,0.072819,-0.181821,0
-0.834385,0.668925,1.035693,1.244914,0.907953,-0.088678,-1.373757,0
-6.384834,4.674819,0.673641,1.12092,0.646176,0.707667,-0.746581,0
0.987356,-0.53917,0.575288,1.111903,0.805189,-0.417131,0.371177,0
0.349334,0.130989,0.753597,1.108677,0.824865,-0.240325,0.152601,0
-1.321058,1.282876,0.139274,1.055318,0.49654,-0.274945,1.052939,0
1.114848,-0.461439,0.625318,1.038348,0.776297,-0.337831,0.618806,0
-0.484392,0.882665,0.076895,1.123326,0.940079,-0.705897,0.153604,0
1.234186,-0.215027,0.354441,1.127716,0.749464,-0.623651,0.411315,0
-3.88061,4.228436,0.176434,0.967523,0.78159,0.316869,1.24955,0
0.322993,0.063577,0.836193,1.163626,0.696557,-0.20641,-0.068437,0
-2.08164,1.407372,1.176751,1.274411,0.477833,-0.015135,-0.744594,0
0.412535,-0.107958,0.949911,1.09461,0.815855,-0.155672,0.039002,0
-1.336287,1.78154,0.871541,0.976223,1.07863,0.30197,0.311849,0
-2.364283,2.431005,0.291071,1.207371,1.359531,-0.60028,-2.384422,0
-0.113451,1.06502,0.671891,1.297357,0.538922,-0.392408,-0.128454,0
0.089939,-0.021302,1.20744,1.129895,0.638099,0.126813,0.095107,0
-0.153948,-0.068669,1.332483,1.154692,0.534759,0.174809,0.094454,0
-0.730326,-0.377644,1.63569,1.172183,0.017708,0.503693,0.708605,0
0.583448,-0.791037,0.839365,1.170002,0.282254,-0.269258,0.892575,0
0.395476,0.195975,0.583609,1.139868,0.936379,-0.426399,-0.151104,0
0.739084,-0.216984,0.351613,1.186138,0.505083,-0.571312,0.609772,0
-0.720444,1.253546,0.490287,1.074837,0.533736,0.006159,0.811132,0
0.587668,-0.308729,1.141465,1.197205,0.667791,-0.168623,-0.236551,0
-0.121629,-0.57457,1.57239,1.346019,0.208864,0.121609,-0.238753,0
0.40605,-1.001078,1.149538,1.157542,0.316161,-0.006833,0.766447,0
0.699496,-0.851118,0.807969,1.200106,0.625159,-0.340508,0.21612,0
-0.114799,-0.2179,0.860578,1.240637,0.346039,-0.12785,0.57852,0
1.089872,-0.464771,0.039989,1.153935,0.696199,-0.820686,0.645929,0
1.206609,-0.113324,-0.300269,1.118244,0.915663,-0.986451,0.55991,0
0.582654,0.3644,0.060135,1.245068,0.943915,-0.888436,-0.558653,0
-1.083666,1.417793,-0.623851,1.123772,1.098035,-0.95291,-0.096855,0
0.736674,0.287181,0.283987,1.259839,0.727009,-0.734368,-0.079817,0
0.624894,0.301936,0.491234,1.306088,0.889755,-0.73403,-0.867609,0
1.558826,-0.225342,-0.514346,1.161631,0.794502,-1.232017,0.64972,0
1.7317,-0.077048,-0.812076,1.08736,1.101354,-1.319967,0.653792,0
0.565482,1.92178,-1.215184,1.071746,1.322466,-1.424675,0.633125,0
1.83417,0.72348,-1.533442,1.124727,1.093717,-1.857422,0.735696,0
1.922486,0.397163,-1.390119,1.077586,1.25195,-1.72755,0.572608,0
2.07263,0.584418,-1.47044,1.119104,1.158598,-1.847954,0.554162,0
1.754291,0.048161,-0.99469,1.180051,0.896624,-1.544617,0.650498,0
1.153808,0.114194,-0.44881,1.270921,0.830392,-1.172944,0.179781,0
0.951241,0.05951,-0.39008,1.192569,0.81325,-1.058635,0.536733,0
1.313776,-0.424735,-0.259234,1.180167,0.699403,-1.041442,0.758189,0
0.089415,0.646195,-0.287881,0.991108,0.725151,-0.730883,1.379578,0
0.550028,0.906324,-0.368408,1.072394,0.916122,-0.961761,0.513274,0
1.105187,0.32961,-0.198135,1.021048,1.033716,-0.844318,0.483608,0
0.995113,-0.478601,0.355973,0.690305,1.721092,-0.080706,0.518156,0
0.914347,0.035467,0.590141,1.129558,0.996872,-0.473692,-0.262119,0
-0.204346,0.594761,0.857907,1.161567,0.751317,-0.207507,-0.394804,0
-0.66465,0.344462,1.193707,1.119324,0.543858,0.405096,0.300491,0
0.400182,-0.006789,0.993139,1.229553,1.008691,-0.310294,-0.962152,0
0.667466,-0.336795,0.858571,1.206372,0.412987,-0.322876,0.474817,0
0.983265,-0.470044,0.527379,1.127478,0.749603,-0.459716,0.443089,0
-0.581729,1.382974,0.550147,1.272047,1.109845,-0.389079,-1.272218,0
-0.316461,0.822308,0.398208,1.210291,0.930266,-0.579419,-0.745077,0
-0.618069,0.984399,0.136534,1.066938,1.023692,-0.47664,-0.16183,0
0.586528,0.031287,0.627859,1.142658,0.761571,-0.367747,0.21933,0
1.099217,-0.459058,0.442067,1.15055,0.603889,-0.559214,0.559372,0
-0.229972,0.358083,0.833964,1.22694,0.695417,-0.2316,-0.452886,0
0.423896,-0.294571,1.007412,1.159456,0.691585,-0.135789,0.069919,0
-0.899535,1.139459,1.237947,1.275176,1.041001,0.068697,-1.330049,0
0.152294,-0.112041,1.041788,1.266482,0.567769,-0.219553,-0.37876,0
0.274994,-0.741548,1.100074,1.148973,0.491106,-0.012732,0.358858,0
0.615987,-0.868298,0.770929,1.127863,0.537722,-0.243018,0.704119,0
0.177085,-0.366112,0.797989,1.251478,0.409657,-0.296778,0.408036,0
0.581135,-0.231153,0.378805,1.161091,0.729065,-0.56444,0.282098,0
1.058083,-0.443101,0.277986,1.190803,0.694164,-0.668096,0.349814,0
0.917375,-0.387128,0.225892,1.171469,0.565091,-0.656185,0.715105,0
1.062719,-0.597744,0.157755,1.161078,0.636193,-0.741956,0.609963,0
1.075552,-0.662703,0.385656,1.085359,0.713239,-0.46834,0.852599,0
1.117559,-0.08929,-0.001759,1.167428,0.612205,-0.883883,0.636707,0
0.956888,0.002957,0.23634,1.15803,0.649047,-0.669458,0.50285,0
1.265795,-0.323888,-0.153519,1.05238,0.834136,-0.863104,0.783741,0
1.502048,-0.002848,-0.693838,1.116634,0.859842,-1.299129,0.747755,0
1.583985,0.061397,-0.414909,1.173744,0.843095,-1.166527,0.513779,0
1.734162,0.187489,-0.933924,1.150676,0.964798,-1.477559,0.632701,0
0.707615,0.394792,0.011846,1.143894,0.991557,-0.719614,0.035789,0
0.313709,-0.12831,0.549054,1.100485,0.872468,-0.40459,-0.124556,0
-0.684532,0.337383,1.219254,1.228488,0.742525,0.081404,-0.666381,0
0.587507,-0.772002,0.980596,1.176041,0.44783,-0.211645,0.461764,0
1.288928,-0.613758,-0.033572,1.191053,0.593814,-0.927989,0.695218,0
1.329984,-0.106615,-0.424687,1.140143,0.776118,-1.113818,0.800751,0
1.071353,0.61369,-0.860643,1.202043,0.835687,-1.437504,0.340392,0
0.66305,0.637964,-0.192926,1.086108,0.95366,-0.703019,0.559895,0
0.386188,0.39874,0.028732,1.109244,0.875011,-0.753762,0.158393,0
1.036712,0.051606,0.53229,1.21319,0.71427,-0.632812,-0.143039,0
0.56057,0.257219,0.399997,1.109915,0.707111,-0.400041,0.52527,0
1.076658,-0.198897,-0.050884,1.09016,0.789791,-0.851784,0.656415,0
0.943087,-0.234227,0.146859,1.111306,0.666336,-0.696212,0.683447,0
1.224298,-0.193923,-0.211081,1.126477,0.71144,-0.968339,0.734167,0
0.146454,1.598923,-0.834835,1.038269,1.338638,-1.187091,0.134011,0
1.230873,0.338959,-0.308343,1.188009,0.946629,-1.131682,0.015605,0
0.941256,0.370941,-0.142143,1.171503,0.858955,-0.966377,0.060011,0
0.879696,0.422296,-0.162704,1.071011,1.025399,-0.85866,0.324596,0
1.167435,-0.444786,0.517535,1.171887,0.5919,-0.542618,0.478604,0
-0.384271,0.760814,1.08308,1.267127,0.898242,-0.108021,-0.933364,0
0.826031,-0.302234,0.53159,1.113315,0.89028,-0.46942,0.066036,0
0.154201,-0.403516,0.722225,1.239444,0.375076,-0.35783,0.236147,0
0.891092,-0.233412,0.403206,1.249248,0.779664,-0.693417,-0.197855,0
1.503564,-0.25742,-0.568097,1.130016,0.922229,-1.196385,0.724414,0
0.690424,0.584143,-0.475028,1.111014,0.865095,-1.006326,0.80548,0
1.680008,0.089412,-0.846249,1.163064,0.857413,-1.443605,0.657414,0
0.073329,1.204763,0.04553,1.190721,1.357073,-0.698257,-1.064306,0
0.443203,-0.047203,0.259019,1.206567,0.866697,-0.689575,-0.318458,0
0.751551,-0.719078,0.436939,1.21344,0.446223,-0.535211,0.661805,0
0.11295,-0.37001,0.858356,1.174806,0.534633,-0.103384,0.550656,0
0.728785,-0.36843,0.808124,1.21875,0.845017,-0.360123,-0.246238,0
1.006522,-0.604333,0.706219,1.244382,0.294467,-0.464278,0.665593,0
0.268327,-0.049213,0.672738,1.150865,0.685112,-0.307347,0.155258,0
-0.615867,0.83614,0.679983,1.067888,0.430773,0.059722,0.975664,0
0.828028,-0.471079,0.572341,1.151916,0.591762,-0.455546,0.576164,0
0.722615,-0.118531,0.620507,1.2374,0.747597,-0.519461,-0.222513,0
0.953162,-0.233079,0.208073,1.15929,0.946169,-0.703205,0.02047,0
1.316744,-0.140772,-0.3263,1.106328,0.850572,-0.980949,0.825229,0
1.17297,-0.192213,-0.24559,1.215607,0.614943,-1.0358,0.669747,0
0.384804,0.596008,-0.326633,1.1115,0.963019,-0.895412,0.636964,0
1.35372,-0.200602,0.320377,0.813349,0.604496,-0.82869,0.639298,0
-0.573903,0.397222,0.625425,0.821759,0.871886,-0.495772,-0.850895,0
-0.387271,0.597799,0.778424,0.901119,0.619075,-0.439339,-0.095776,0
0.623816,-0.480563,0.747894,0.80088,0.549673,-0.444286,0.632758,0
-0.113324,0.513974,0.252748,0.792409,0.670118,-0.659643,0.742774,0
0.065083,0.913832,0.480058,0.907616,0.784328,-0.68331,-0.423227,0
1.346337,0.400892,-0.205328,0.922862,0.543877,-1.313496,0.46416,0
0.233399,1.492671,0.133985,0.965534,1.322768,-1.111382,-1.608364,0
0.668487,0.2784,0.560513,0.889989,0.721881,-0.64579,-0.133423,0
0.605833,0.514878,-0.411505,0.758425,0.813672,-1.176117,0.710468,0
-1.069447,1.346411,0.282225,0.807634,0.712993,-0.354391,0.529532,0
0.269075,0.031742,0.444949,0.867084,0.542689,-0.693812,0.213915,0
1.321657,0.118343,-0.278701,0.741267,0.860229,-1.103189,0.781336,0
-1.847293,2.327821,0.396253,0.869337,1.066457,-0.453063,-0.905154,0
-0.336247,0.922546,0.103367,0.914528,0.164454,-0.788641,0.768524,0
0.980275,0.198977,0.394797,0.858257,0.900353,-0.80008,-0.108793,0
0.780075,-0.146961,0.235527,0.883326,0.497669,-0.900587,0.403281,0
0.469977,0.01486,0.019104,0.780042,0.633637,-0.882902,0.610025,0
1.114418,0.3887,-0.44259,0.930622,0.862615,-1.443341,0.02207,0
0.930027,0.22384,-0.151228,0.959001,0.676307,-1.219452,0.028131,0
1.359575,-0.2663,-0.117345,0.836326,0.882208,-1.069669,0.433712,0
1.111363,-0.022349,-0.393092,0.878465,0.825531,-1.322735,0.362757,0
0.138338,0.061998,0.236439,0.841602,0.521529,-0.656522,0.604462,0
0.689024,0.149156,0.354297,0.991033,0.245526,-0.889629,0.60095,0
1.249454,-0.330053,0.597533,0.884075,0.542222,-0.718127,0.398679,0
0.614335,-0.674881,0.9052,0.808457,0.578572,-0.381495,0.34162,0
-0.101859,-0.203688,0.785342,0.811735,0.687828,-0.322089,0.028792,0
1.07311,-0.619081,0.233137,0.835093,0.53628,-0.882066,0.762198,0
0.55955,0.091094,-0.011753,0.858027,0.650227,-0.955613,0.588764,0
-0.731932,1.707812,0.917301,1.163311,1.420036,-0.681778,-3.094766,0
0.102248,0.555349,0.456248,0.944959,0.989452,-0.803368,-1.133252,0
0.75319,-0.148233,0.478022,0.809532,0.805308,-0.644244,0.21414,0
1.319659,-0.031861,-0.325868,0.840429,0.647746,-1.268336,0.732653,0
0.504444,0.577223,-0.328301,0.891473,0.989627,-1.223752,-0.335079,0
-1.182103,1.79599,-0.004352,1.03844,1.184959,-0.971507,-1.578643,0
1.342165,-0.358845,-0.166199,0.798758,0.97837,-1.072475,0.424085,0
0.073269,0.102656,0.358611,0.952587,0.632208,-0.795625,-0.228668,0
1.203556,-0.18147,0.177856,0.930605,0.699151,-1.011502,0.202337,0
1.510325,-0.262489,-0.41428,0.810788,0.854875,-1.275569,0.68763,0
0.843031,-0.107077,-0.340978,0.813638,0.891029,-1.128738,0.39568,0
1.609487,0.12953,-0.847834,0.886016,0.865384,-1.636123,0.595995,0
0.477575,0.980068,-0.19282,0.994178,1.209225,-1.226566,-1.069742,0
1.011241,-0.276265,-0.090378,0.813415,0.825715,-0.969613,0.589606,0
1.333487,0.116624,-0.252545,0.893224,0.786327,-1.259214,0.321917,0
0.780272,-0.141729,0.618671,0.826619,0.909664,-0.553951,-0.037247,0
0.595352,0.121563,0.193328,0.782076,0.733752,-0.784504,0.496446,0
1.502861,-0.235266,0.059122,0.859999,0.699424,-1.033167,0.53469,0
-0.2394,0.598682,0.216562,0.799263,0.797567,-0.739639,-0.101205,0
1.051262,0.15961,-0.064685,0.848512,0.535966,-1.045542,0.838812,0
-0.333486,0.67603,0.18609,0.855732,0.620342,-0.666875,0.403061,0
1.278099,-0.190977,-0.105778,0.827921,0.592982,-1.123816,0.74427,0
0.119836,1.00486,0.02569,0.967891,1.428433,-1.142502,-1.783819,0
0.828991,-0.308971,0.415073,0.901759,0.493675,-0.686645,0.514328,0
0.946982,-0.158124,0.361636,0.944388,0.7373,-0.879308,-0.101041,0
0.958951,-0.640485,0.363133,0.8361,0.536227,-0.765862,0.775943,0
1.048652,-0.612977,0.644331,0.871321,0.504832,-0.64938,0.491338,0
0.817085,0.082967,0.177184,0.767073,0.688648,-0.770558,0.643385,0
0.387818,0.030009,0.7508,0.822989,0.812907,-0.447631,-0.241106,0
-0.403976,0.519928,0.884191,0.803624,0.466222,-0.159127,0.540362,0
0.655012,-0.511962,1.044034,0.839615,0.29241,-0.273676,0.793857,0
0.301639,-0.238175,0.860869,0.825755,0.539115,-0.374265,0.264897,0
0.771537,-0.135479,0.602856,0.831446,0.796099,-0.616023,0.022986,0
1.19716,-0.199797,0.084989,0.862491,0.665318,-0.998651,0.501899,0
0.554188,0.790349,-0.210792,0.791241,0.729768,-1.009172,0.745072,0
1.351032,0.035933,-0.439657,0.830891,0.949632,-1.326885,0.254635,0
1.525232,0.019749,-0.185381,0.89686,0.778003,-1.217482,0.350677,0
-1.172988,2.606063,0.0021,0.748983,0.907936,-0.521731,0.503114,0
-0.249356,0.678349,0.406331,0.869459,0.47762,-0.540608,0.427371,0
0.614686,0.083636,0.790847,0.898762,0.904653,-0.566762,-0.591713,0
-1.38631,1.369096,0.64611,0.882635,0.686729,-0.413199,-0.843291,0
-1.590909,1.298369,0.734334,0.812943,0.254482,0.043595,0.800645,0
1.20746,-0.798784,0.766812,0.876036,0.425156,-0.555109,0.712349,0
0.478895,-0.197066,0.300146,0.806715,0.327594,-0.747695,1.059362,0
0.795592,-0.055759,0.157263,0.824657,0.738084,-0.864921,0.420229,0
-0.437219,1.313631,-0.288458,0.786194,0.812708,-0.95044,0.466785,0
0.05525,1.239757,-0.31652,0.772968,0.843238,-1.051393,0.240647,0
-1.571608,2.664882,0.724901,0.899633,1.298202,-0.236802,-1.335142,0
-1.970079,2.095076,1.483587,1.037474,1.253811,0.137041,-2.727123,0
-0.884072,0.501236,1.816588,0.908981,1.026808,0.177593,-1.84648,0
-0.662043,0.077416,1.732887,0.828669,0.210325,0.500227,0.581064,0
-0.333934,-0.518824,1.678673,0.913226,0.344314,0.080413,-0.284741,0
0.168329,-0.778447,0.964622,0.777376,0.222026,-0.240473,1.014555,0
-0.445817,-0.038507,1.446075,1.072159,0.704879,-0.223545,-1.524364,0
0.074383,-0.229355,0.467517,0.80765,0.455593,-0.510143,0.833169,0
0.612452,-0.089549,0.472284,0.965569,0.656652,-0.814444,-0.192229,0
0.985532,-0.480841,-0.079601,0.826978,0.580522,-0.99854,0.912165,0
0.936979,0.367138,-0.462318,0.976443,0.62389,-1.463152,0.199097,0
1.389402,0.406743,-0.524188,0.872738,1.122929,-1.398028,0.01709,0
1.118351,0.227222,0.042239,0.931636,0.799825,-1.064145,0.00534,0
0.644256,0.539785,0.165698,0.864239,0.894459,-0.948743,-0.153583,0
0.112436,1.09572,0.349391,0.809512,1.081343,-0.664521,-0.346755,0
-0.396257,1.050022,0.979147,0.827478,1.114931,-0.174794,-0.968042,0
-2.630973,1.524599,0.284942,0.695714,0.904088,-0.280628,-1.027664,0
-0.211007,0.191113,1.012738,0.850575,0.344202,-0.019184,0.655943,0
-0.669501,0.628078,1.140914,0.914442,0.880305,-0.235458,-0.94873,0
1.06315,-0.465535,0.234963,0.768429,0.712311,-0.796827,0.745279,0
0.814512,0.158298,-0.322555,0.821879,0.635173,-1.192752,0.715694,0
1.652445,0.772275,-0.744705,0.825557,1.026684,-1.566302,0.334878,0
1.89493,0.601991,-1.151121,0.739276,1.155834,-1.74309,0.627618,0
2.028121,0.618369,-1.170559,0.773031,1.13626,-1.801903,0.556491,0
1.656366,0.798384,-0.723948,0.806389,0.938583,-1.505616,0.514677,0
0.286885,1.49794,-0.439353,0.748249,0.780536,-0.996974,1.05507,0
1.001772,0.243388,-0.004095,0.757217,0.81619,-0.925301,0.646217,0
1.305225,-0.34721,0.512515,0.838092,0.521575,-0.730676,0.621973,0
0.791653,0.112216,0.412325,0.874302,0.633586,-0.786838,0.227037,0
-0.894341,0.911856,0.27783,0.702997,0.34748,-0.383426,1.322785,0
-1.373574,2.144585,0.427842,0.499794,1.431641,0.052038,0.501101,0
0.790437,-0.006791,0.723048,0.824137,0.764783,-0.549224,-0.003757,0
0.858541,-0.431922,0.725423,0.794749,0.54755,-0.500449,0.549241,0
0.777828,-0.022514,0.699056,0.830063,0.783198,-0.558353,-0.046053,0
-2.136922,1.626826,1.444443,0.905479,0.825243,0.394608,-1.269789,0
-0.105142,0.352504,0.955099,0.843312,1.437802,-0.401736,-1.684893,0
0.952136,-0.667318,0.986702,0.819532,0.554886,-0.322414,0.539739,0
0.907627,-0.53259,0.463165,0.855736,0.618783,-0.733524,0.400722,0
1.111101,-0.08748,-0.088492,0.868456,0.671266,-1.092528,0.557013,0
0.588989,0.502449,0.733858,0.941286,1.081876,-0.659805,-1.053818,0
0.246936,0.485813,0.59775,0.647899,-0.006689,-0.890617,0.797089,1
-5.760187,4.609616,0.143891,0.190813,0.665875,0.473431,1.752674,1
-0.848753,0.814616,1.001564,0.497117,0.751116,-0.354103,-0.606616,1
0.329671,0.433892,0.928824,0.590632,0.851131,-0.633915,-0.675759,1
-4.452657,3.346346,0.824464,0.31789,0.33502,0.474848,0.844977,1
-0.307255,0.496714,0.936885,0.577499,0.618202,-0.498539,-0.119751,1
-0.621287,0.643374,1.767442,0.609527,0.727558,0.033038,-1.1639,1
-0.678621,0.513155,1.485553,0.528953,0.629305,-0.108824,-0.143049,1
-3.77205,2.760079,1.033145,0.495577,0.215764,0.078094,0.907926,1
-1.32204,1.112839,1.500056,0.546087,0.286529,0.162621,0.234216,1
1.01634,-0.413584,0.928066,0.45369,0.590346,-0.531555,0.579854,1
-0.638373,0.879749,1.068592,0.502946,0.597598,-0.321509,-0.118414,1
0.131112,0.262225,0.692294,0.545137,0.673135,-0.672324,-0.013716,1
