K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,Col15
41150.063086,-64860.106591,50.229473,2052563.345408,647563.567477,-60.621778,2494757.648631,-582648.03526,647563.567477,-60443.377032,-1838173.560549,-148410.773447,0
36858.041185,-180069.198107,50.229473,272565.907384,266574.743641,-74.478185,436843.998279,-86491.689127,266574.743641,-26983.619531,-168597.825609,-100739.53907,0
13858.138511,-16716.022344,69.282032,314334.312608,53025.003423,-90.066642,336745.318008,-36234.502894,53025.003423,-7984.754223,-288299.85692,-27082.346427,0
30174.057119,-51098.962925,93.530744,76286.445769,79379.888511,-107.38715,-39672.623747,-28157.949979,79379.888511,-47233.025522,-11984.059538,-82384.996662,0
20486.696952,-63961.172222,114.315353,1393065.947867,90231.18682,-135.099963,1406517.054439,-25897.623675,90231.18682,-26270.014598,-1362621.690823,-45982.484839,0
21700.864568,-110246.765953,116.047404,70416.525582,123470.973868,-145.492268,102397.111693,-12872.601602,123470.973868,-31746.759252,24250.443357,-79099.29628,0
33270.963963,-49661.360755,121.243557,417134.992139,105958.208153,-150.68842,436830.141872,-55934.84878,105958.208153,-23072.648808,-377465.832493,-57601.081657,0
40507.472237,-34209.7355,114.315353,79494.203864,44695.571089,-150.68842,21868.873496,-10059.75109,44695.571089,-10489.299691,232.094808,-115946.94516,0
45575.4529,-88251.452747,114.315353,677422.391348,229763.467827,-136.832014,797136.547015,-141122.303648,229763.467827,-19788.680476,-693632.654856,-68301.691546,0
11485.228905,-107071.916822,103.923048,527314.20811,260483.12095,-121.243557,601932.688951,-153212.018285,260483.12095,-21661.027399,-250054.443038,-188703.471383,0
12387.627376,-51873.189636,93.530744,52217.867747,67761.291694,-131.635861,34062.511182,-15581.529065,67761.291694,-25014.277763,31706.922083,-74857.503852,0
24607.245823,-65530.410254,88.334591,424359.376058,103436.342177,-143.760217,407213.805113,-37469.45512,103436.342177,-36308.981079,-358891.319633,-57393.23556,0
5909.757355,-134408.874718,74.478185,61389.076773,195286.996503,-155.884573,146649.277775,-60659.883383,195286.996503,-25675.921171,-678.963917,-73658.924693,0
16638.080058,-149886.480735,76.210236,95583.223816,222324.309609,-168.008928,246836.292637,-72029.064884,222324.309609,-26761.917028,-34957.981449,-53783.641677,0
47073.676848,-41574.415534,86.60254,612174.305376,149978.279427,-145.492268,638222.617471,-108029.740919,149978.279427,-11880.136489,-486356.402664,-109657.868678,0
3990.645061,-86678.750614,64.08588,102242.959171,116589.53601,-155.884573,139050.770882,-29602.480352,116589.53601,-27243.427152,-36321.105435,-58377.040418,0
7390.660796,-41532.846315,74.478185,34095.420147,54592.509404,-154.152522,31512.932393,-12708.056775,54592.509404,-12278.508175,6301.200838,-37381.120529,0
6375.679023,-47487.636991,98.726896,31260.052975,72550.412177,-136.832014,-4063.391195,-24688.652211,72550.412177,-22158.125981,-52491.531774,-85781.548296,0
25232.516165,-50717.911747,83.138439,127347.303576,170804.458338,-145.492268,226893.459639,-119828.47102,170804.458338,-35351.156982,-101240.101753,-95768.553252,0
35541.682571,-24783.915006,109.119201,26263.086395,44373.409639,-124.707658,19213.639608,-19225.763964,44373.409639,-16625.955702,-19224.031913,-55429.089944,0
5332.984437,-108869.785561,96.994845,22459.502822,146192.016362,-129.903811,122057.620409,-37020.853961,146192.016362,-11017.575187,-20661.634083,-42431.780684,0
10340.343321,-32614.516707,83.138439,30504.878823,40599.270929,-145.492268,24366.490761,-7655.664569,40599.270929,-21331.937746,9877.885756,-42637.89473,0
7103.140362,-25009.08161,91.798693,24309.333084,52553.885603,-154.152522,44733.676207,-27328.297642,52553.885603,-9810.335774,-13059.663089,-33726.493325,0
9789.551164,-26489.985051,74.478185,35041.119888,54999.541344,-159.348674,48315.557277,-28265.337129,54999.541344,-11064.340559,57.157677,-53146.246979,0
4976.18197,-45381.463209,71.014083,18571.048759,71809.094431,-154.152522,64782.164305,-26134.914635,71809.094431,-11564.903242,-14315.399925,-23257.978244,0
32103.561718,-42805.903658,81.406388,110835.663227,138913.938869,-131.635861,157029.458265,-95759.892998,138913.938869,-26159.163347,-95934.83013,-77892.056867,0
48045.357351,-44636.681362,98.726896,37223.503905,62055.916334,-126.439709,29803.398246,-17123.054284,62055.916334,-14694.719051,-23519.517916,-43637.288046,0
25466.343024,-50747.356611,103.923048,770049.004435,121070.351449,-126.439709,825588.945631,-70056.259014,121070.351449,-22329.599011,-706496.596204,-69855.34112,0
9803.407571,-36293.392622,114.315353,74050.368176,71126.666413,-119.511506,32181.504005,-34485.131579,71126.666413,-24964.048289,26524.626067,-93537.671812,0
21699.132517,-65611.816642,105.655099,2415192.430684,255269.64802,-119.511506,2553905.451659,-189375.507096,255269.64802,-28299.978145,-2371858.251529,-91457.478792,0
78766.742525,-63729.077414,93.530744,619862.878911,300096.85497,-103.923048,798600.129947,-236033.491751,300096.85497,-22054.202933,-584780.189804,-66347.938235,0
12919.366974,-45940.91562,93.530744,38487.900995,74523.218046,-109.119201,49922.900427,-28319.030704,74523.218046,-17045.111997,-9827.656282,-75094.794813,0
51048.733451,-58131.089204,91.798693,377143.671043,204603.697796,-103.923048,491978.639585,-146209.33687,204603.697796,-39663.963493,-322327.727085,-80472.81257,0
10646.916314,-38610.876602,98.726896,82568.594048,106571.354139,-103.923048,84790.815234,-67789.004507,106571.354139,-16955.045355,-56944.6344,-102076.682293,0
49941.952985,-47461.656229,109.119201,32690.726942,88661.948789,-112.583302,30969.068439,-40907.575973,88661.948789,-14694.719051,-53044.055982,-67551.713546,0
13937.812849,-22331.331062,121.243557,79728.030723,56170.407689,-98.726896,77533.52235,-33527.307482,56170.407689,-16738.539004,-75571.108785,-27932.783374,0
12498.478627,-36172.149065,133.367912,40154.133872,55590.170669,-109.119201,52891.635511,-19182.462694,55590.170669,-5816.226612,-18441.144948,-29730.652112,0
16769.715919,-20498.821308,135.099963,16856.318459,51143.996246,-112.583302,20843.499418,-30340.333996,51143.996246,-29186.788158,-6382.607226,-23914.4255,0
6199.00984,-69129.611832,103.923048,49349.591609,89224.865301,-131.635861,72055.045646,-19845.838153,89224.865301,-28732.990847,-3509.134936,-66443.201029,0
35006.478872,-50898.045031,93.530744,56568.779375,96806.051686,-143.760217,67906.783962,-45577.18495,96806.051686,-22102.700355,35373.673643,-72543.483973,0
14107.553828,-42149.456402,83.138439,71305.067646,66190.321611,-145.492268,94251.276745,-23744.684521,66190.321611,-11933.830064,-27575.980907,-55131.177205,0
20751.700725,-19355.667775,83.138439,13594.866789,61738.951036,-143.760217,52463.818961,-42094.030776,61738.951036,-6715.160981,1603.879048,-20703.203303,0
14774.393389,-15695.844418,110.851252,25324.314857,28748.579304,-119.511506,12954.00799,-12824.104179,28748.579304,-7504.976149,-12947.079787,-38091.26136,0
10045.894684,-12501.942729,103.923048,18907.066615,35477.596691,-112.583302,38302.571559,-22722.774544,35477.596691,-4174.242446,-13288.293796,-32626.641062,0
53199.940554,-27860.03724,135.099963,52351.235659,39038.693152,-102.190998,12195.369736,-10929.240596,39038.693152,-21444.521049,-17668.650288,-46297.718086,0
16934.260746,-23765.469131,133.367912,49498.547979,54750.126027,-107.38715,66171.269052,-30726.581326,54750.126027,-14124.874336,-16338.435268,-41737.22831,0
12089.714637,-23957.72677,88.334591,2303471.689494,230265.762561,-119.511506,2459356.262175,-205805.741057,230265.762561,-25746.935255,-2316953.97298,-32316.603968,0
159591.161409,-34753.599454,86.60254,2521647.737419,1345936.845393,-81.406388,3692619.738434,-1310900.921658,1345936.845393,-26845.055467,-2588317.837103,-97621.847616,0
579151.024679,-91362.215998,88.334591,1892199.689338,1725328.718385,-46.765372,3502198.07265,-1634257.486923,1725328.718385,-26311.583818,-1817141.267592,-143055.27235,0
24231.390798,-3987.180959,69.282032,174443.497084,173470.08453,-24.248711,334041.586697,-169448.262555,173470.08453,-1413.353459,-169401.497183,-10603.615044,0
48999.717346,-24382.079218,69.282032,222014.272514,247752.547515,-24.248711,434401.80664,-223614.68746,247752.547515,-10219.099765,-193381.740614,-32657.817977,0
42653.483187,-12112.231297,74.478185,2060381.822753,304369.824312,-34.641016,2273470.837456,-292176.186627,304369.824312,-19211.907558,-2080567.142865,-70350.707651,0
99956.652105,-15713.164926,86.60254,2063132.319436,227589.744064,-34.641016,2222868.973113,-211621.967669,227589.744064,-8442.015636,-2076467.378603,-29167.735599,0
51327.593631,-23180.035958,91.798693,1389009.484876,281420.151112,-58.889727,1625978.284063,-258056.517769,281420.151112,-5589.327956,-1389781.979536,-41084.245156,0
95600.544324,-71887.036717,83.138439,550676.109403,944218.837492,-51.961524,1396564.690498,-872158.595694,944218.837492,-21669.687653,-501400.995978,-68294.763342,0
10544.725316,-8689.698902,71.014083,1605675.184496,160263.197123,-60.621778,1749487.363049,-151467.843122,160263.197123,-3547.240054,-1608815.39261,-11777.945491,0
20789.805843,-60335.989882,39.837169,2494442.415384,849763.178752,-69.282032,3173383.815291,-789305.945314,849763.178752,-58962.473591,-2413008.314615,-159478.578107,0
88816.101311,-89434.443449,45.033321,1838088.690059,308919.921784,-88.334591,2017390.589659,-219128.675869,308919.921784,-31552.769561,-1834629.784596,-80498.793333,0
200656.354006,-168594.361507,51.961524,2074702.41883,1795783.349084,-88.334591,3391933.98619,-1630081.512426,1795783.349084,-69150.396441,-2339820.507742,-754815.617583,0
5386.678012,-722.265187,51.961524,333927.271344,21255.72751,-88.334591,351464.28577,-20308.295719,21255.72751,-341.214009,-335754.584946,-2871.740239,0
56476.980682,-8883.688592,74.478185,344056.304466,121018.389925,-88.334591,445618.56767,-111791.755273,121018.389925,-3976.788654,-328580.430501,-27911.998764,0
4773.532026,-1593.486743,83.138439,130006.001565,58584.886515,-71.014083,180086.518615,-56802.606234,58584.886515,-1267.861191,-130525.616808,-10665.968873,0
67402.757177,-48040.161199,86.60254,3102549.865464,541388.852973,-46.765372,3347120.635645,-493277.677691,541388.852973,-57100.518973,-3188059.481783,-108497.394637,0
57239.083038,-60805.375651,65.817931,2391371.535927,2086838.898839,-34.641016,4271252.879922,-2025972.90141,2086838.898839,-52921.080374,-2329301.763187,-322376.224508,0
169003.125498,-65817.930688,45.033321,2589216.771473,1744523.305434,-24.248711,3993289.902222,-1678696.714493,1744523.305434,-118461.882933,-2412469.646814,-318848.037013,0
63419.040319,-12578.152965,69.282032,2655206.17519,290693.551136,-24.248711,2812112.657848,-278236.641728,290693.551136,-9166.012874,-2760949.609043,-37580.306372,0
38806.598344,-8648.129682,60.621778,800276.755129,250821.741546,-12.124356,983378.7742,-242161.487508,250821.741546,-9945.435737,-799088.568275,-44934.594101,0
6715.160981,-7915.472191,71.014083,661028.530455,248225.397385,-13.856406,871800.061177,-240152.308571,248225.397385,-4212.347564,-678426.980817,-20853.891723,0
42208.34613,-48558.04439,76.210236,1771725.163367,370563.610025,-34.641016,2013690.929134,-321709.384947,370563.610025,-21858.481192,-1743581.069795,-196101.060382,0
17961.366874,-27439.148894,60.621778,1362247.567848,197594.088178,-64.08588,1525287.242415,-169950.557289,197594.088178,-8739.928375,-1368902.107051,-19236.156269,0
47860.027915,-30665.959548,64.08588,1357856.819051,167969.091166,-91.798693,1476424.357083,-137183.620112,167969.091166,-8455.872043,-1326577.713517,-46907.399971,0
28419.489651,-5435.175434,88.334591,248315.464027,56418.090955,-103.923048,275347.580981,-50567.223327,56418.090955,-4596.862843,-240422.508497,-16024.934072,0
81804.759641,-35247.233934,83.138439,1388413.659398,1031758.417357,-81.406388,2288955.371676,-996194.218126,1031758.417357,-30572.428804,-1394867.280707,-135723.501281,0
16882.299221,-27096.202834,83.138439,505265.20133,281196.716558,-74.478185,725705.03966,-254123.030385,281196.716558,-11237.54564,-520933.332935,-35711.42355,0
69055.133647,-59329.668362,81.406388,1959391.136316,790473.347558,-60.621778,2502841.12975,-730979.134369,790473.347558,-27669.511651,-1978118.069648,-116336.656592,0
31370.904227,-14956.258723,88.334591,254914.577604,50108.229863,-76.210236,256291.557996,-34800.364826,50108.229863,-5655.145887,-275557.159129,-15029.004857,0
18811.803821,-2204.900678,103.923048,1003616.055836,61626.367733,-74.478185,1056145.692728,-59224.013263,61626.367733,-1473.975237,-1004980.911872,-7870.43887,0
216979.200817,-91358.751896,109.119201,2025250.636223,1169094.45794,-65.817931,2660826.680061,-1077520.931744,1169094.45794,-152297.495459,-1701230.695499,-335619.484983,0
41169.115645,-78302.552909,88.334591,1460020.103885,1333909.484585,-65.817931,2664517.680332,-1255156.598467,1333909.484585,-29559.179082,-1437974.561206,-95145.014961,0
16523.764704,-13092.572054,74.478185,1072272.817797,54819.40806,-71.014083,1101762.714847,-41494.741197,54819.40806,-8164.887507,-1066787.41289,-19385.112638,0
64453.074651,-9067.285978,81.406388,527057.864591,114947.551844,-81.406388,610099.308509,-105694.93643,114947.551844,-7967.433715,-495908.662867,-27908.534662,0
206536.666498,-97285.82976,91.798693,3683457.189662,459882.00607,-93.530744,3949865.656425,-362242.837946,459882.00607,-18517.355184,-3702913.316384,-94739.715072,0
10955.221358,-13231.136119,98.726896,337330.75118,283971.461952,-91.798693,571682.421597,-270499.57077,283971.461952,-16250.100677,-346451.730733,-22154.66188,0
33506.522872,-31194.235044,93.530744,683465.516616,176139.174825,-86.60254,786323.353823,-144815.03597,176139.174825,-9652.719151,-665233.949815,-85345.071492,0
29870.948227,-23628.637117,76.210236,865943.997396,419050.640332,-83.138439,1185431.161157,-395151.80329,419050.640332,-29216.233022,-856369.220532,-37864.362704,0
9264.73977,-20623.528966,69.282032,100646.008326,47711.071545,-98.726896,119035.19175,-26774.041383,47711.071545,-9276.864125,-101891.352857,-12643.970895,0
7234.776223,-28060.955133,71.014083,20360.257243,74713.743635,-140.296115,74834.987192,-46252.684765,74713.743635,-7913.74014,-12986.916955,-17599.368256,0
28055.758981,-10116.908767,74.478185,444643.423065,138098.142938,-121.243557,521458.14433,-127818.421395,138098.142938,-8982.415488,-438120.519724,-56984.471569,0
22339.991316,-19726.326647,86.60254,4045589.176356,122911.521458,-140.296115,4128573.462598,-102675.971873,122911.521458,-13279.633542,-4045409.043072,-22365.972078,0
155690.582991,-47470.316483,88.334591,2440144.354618,281056.420443,-119.511506,2663684.563893,-233300.315576,281056.420443,-17789.893845,-2399493.122164,-51952.863973,0
68000.314705,-41418.530961,105.655099,4350050.799362,301576.02636,-93.530744,4498641.706092,-260020.663385,301576.02636,-31053.938929,-4386027.226686,-74751.848753,0
249320.053496,-48331.145734,105.655099,3382454.47212,974046.484449,-88.334591,4185201.1317,-925490.17211,974046.484449,-26566.195286,-3371812.751958,-101513.765781,0
18948.635835,-3651.163102,98.726896,1051730.69522,135761.606399,-58.889727,1165684.0499,-131736.320322,135761.606399,-6900.490417,-1056228.831167,-12446.517103,0
31331.067058,-23084.773163,103.923048,595728.482958,71596.052182,-71.014083,635383.786198,-48306.897023,71596.052182,-5871.652238,-589728.658961,-22047.27473,0
11105.909778,-14396.806313,96.994845,52115.676749,64091.076032,-86.60254,83228.505405,-49522.79669,64091.076032,-10525.672758,-55018.593902,-22423.129755,0
137649.541779,-34071.171436,98.726896,3580602.816556,1004999.964431,-76.210236,4242149.230203,-970739.999458,1004999.964431,-48308.629074,-3741538.049393,-71997.887969,0
13276.16944,-17490.249055,88.334591,877261.217373,185227.245412,-98.726896,1016805.622736,-167435.619517,185227.245412,-6916.078875,-829981.426479,-48887.134044,0
14014.023084,-9458.72946,69.282032,702500.754991,137807.158403,-76.210236,823273.193701,-128220.257183,137807.158403,-4416.729559,-701296.97968,-27759.578293,0
54661.791436,-26221.517176,65.817931,1342012.018263,219035.145125,-64.08588,1516332.53974,-192650.815173,219035.145125,-8062.696509,-1335534.148243,-26095.077467,0
26467.46839,-34237.448313,60.621778,2760509.668138,144671.275753,-98.726896,2806374.373522,-110191.340327,144671.275753,-13165.318188,-2689906.081069,-121373.46034,0
36880.557846,-15773.786705,81.406388,339099.175055,142170.194387,-98.726896,371696.371253,-125998.035997,142170.194387,-18472.321863,-254282.379059,-74126.578412,0
859.097201,-55363.272013,91.798693,633854.385335,107217.40909,-140.296115,673669.037248,-51590.865354,107217.40909,-22391.95284,-632945.058661,-32255.982189,0
39121.831591,-12051.609519,88.334591,1131569.577194,177488.442404,-129.903811,1284573.749383,-165145.848349,177488.442404,-4293.753952,-1127729.620554,-16970.633813,0
23400.00641,-20297.903414,96.994845,889849.762643,98619.508881,-121.243557,922311.858878,-78006.37222,98619.508881,-11138.818743,-876081.690773,-58285.241726,0
66138.360087,-20682.418693,91.798693,2364626.939408,250750.727463,-119.511506,2589547.593177,-229801.572945,250750.727463,-8192.60032,-2353858.779537,-37876.48706,0
86706.463427,-71899.161073,98.726896,273142.680303,277713.562384,-98.726896,469101.712519,-205648.124433,277713.562384,-18399.575729,-274514.464542,-36816.471966,0
130835.653902,-38806.598344,88.334591,1625091.474049,1334020.335837,-91.798693,2826810.841001,-1294798.0453,1334020.335837,-67369.848211,-1636013.786442,-72408.38401,0
108632.4946,-37110.920603,83.138439,4008535.41343,385486.959783,-81.406388,4321717.912251,-348085.054645,385486.959783,-15013.4164,-3947811.444168,-60360.238593,0
232664.65293,-39113.171337,86.60254,4186228.237829,748474.579576,-69.282032,4791188.551592,-709234.968531,748474.579576,-24272.960017,-4189068.801154,-152730.508161,0
101486.052968,-47586.363887,71.014083,298515.492583,961379.996894,-39.837169,1114768.684361,-913646.408688,961379.996894,-19301.9742,-352020.274079,-58382.236571,0
82109.600584,-47870.42022,71.014083,2927979.928671,1593090.103328,-36.373067,4350424.922336,-1545576.485575,1593090.103328,-27042.509259,-2996343.974046,-64761.379695,0
3791.459218,-1588.290591,86.60254,936840.301052,25114.73671,-24.248711,937624.920068,-23519.517916,25114.73671,-2116.566087,-945819.252438,-8369.269502,0
416412.726952,-81901.754487,88.334591,2282534.659332,1105524.729201,-29.444864,3210184.698799,-1023612.582409,1105524.729201,-31963.265603,-2188794.337576,-124312.750561,0
7596.774842,-6025.80476,83.138439,109694.241745,65112.986009,-45.033321,162864.737436,-58877.603102,65112.986009,-3436.388802,-103569.710089,-11639.381427,0
142450.786618,-28164.878182,98.726896,3255266.517218,575177.700127,-50.229473,3711648.048606,-546758.210476,575177.700127,-22625.779699,-3279802.748958,-92579.847715,0
35207.396765,-25932.264691,81.406388,451110.900781,292595.342923,-65.817931,685183.711017,-266456.964186,292595.342923,-16419.841656,-433506.336372,-39726.317322,0
44425.371163,-25688.045527,81.406388,158714.743701,164555.219024,-81.406388,249493.258576,-138775.374804,164555.219024,-16269.153235,-163670.141061,-40924.896481,0
11921.705708,-4796.048686,74.478185,1114484.628029,96482.158185,-69.282032,1185403.448344,-91379.536506,96482.158185,-16451.01857,-1099720.626945,-19076.807595,0
67908.516012,-39721.12117,69.282032,1439039.772452,404302.227706,-81.406388,1757944.967142,-364236.428425,404302.227706,-20931.834009,-1388787.782372,-57871.281582,0
37315.302598,-8977.219336,81.406388,219293.220695,91237.508339,-81.406388,285835.148621,-82031.658297,91237.508339,-7550.00947,-201846.272911,-24281.620271,0
142589.350682,-26081.22106,88.334591,1668470.686525,194280.674983,-71.014083,1784076.417676,-168069.550112,194280.674983,-21835.964531,-1663828.79036,-87738.765708,0
60103.895073,-50776.801475,88.334591,3373454.736124,1698890.694858,-60.621778,4860122.441683,-1647852.353711,1698890.694858,-22951.405251,-3427685.246909,-110485.788964,0
173572.275528,-93575.77693,91.798693,3550269.410763,1707921.607769,-46.765372,4774832.795816,-1614163.965504,1707921.607769,-27115.255392,-3907432.143691,-183903.958595,0
58383.968622,-88965.05768,69.282032,3358200.564661,1400021.86391,-45.033321,4599362.192603,-1310296.435926,1400021.86391,-22570.354073,-3367167.391692,-126315.001294,0
23150.591094,-7558.669724,64.08588,1009744.051593,69467.361739,-46.765372,1060394.413359,-61931.208675,69467.361739,-3476.225971,-1014834.548917,-11332.808434,0
17114.39403,-6685.716117,65.817931,1619322.012809,252233.362954,-46.765372,1831858.503304,-245270.518707,252233.362954,-6327.1816,-1620986.513635,-23088.237265,0
5979.039388,-23710.043505,60.621778,24434.040742,47070.212746,-93.530744,25660.332714,-23072.648808,47070.212746,-22551.301515,471.11782,-26895.28494,0
824728.11638,-83737.728343,105.655099,1504630.804484,559855.978683,-91.798693,1841551.059623,-475951.973463,559855.978683,-28424.685803,-1618260.265664,-131822.922862,0
20071.004758,-29948.890514,88.334591,912785.579436,304892.903656,-93.530744,1170829.97285,-274860.874704,304892.903656,-8523.422024,-923099.941995,-29166.003549,0
55901.939814,-40550.773507,86.60254,1310897.457556,692962.351194,-109.119201,1930956.058208,-652125.789304,692962.351194,-14954.526673,-1311273.312581,-86760.157002,0
24783.915006,-34989.158364,93.530744,171091.978772,94121.372934,-96.994845,212723.551982,-59010.971014,94121.372934,-17928.457909,-151573.498221,-26096.809518,0
30258.927608,-29924.641802,69.282032,454216.467878,117592.393427,-119.511506,516473.302106,-87381.963242,117592.393427,-11625.52502,-425282.559138,-54182.013362,0
161124.026374,-27769.970598,83.138439,2076446.593993,505296.378244,-105.655099,2485759.644686,-477328.953855,505296.378244,-27851.376986,-2095384.837523,-37970.017804,0
37265.073125,-19807.733035,96.994845,913757.259939,206056.888424,-110.851252,1061106.286241,-185776.305518,206056.888424,-11708.663459,-918243.271531,-46091.60404,0
14381.217855,-19203.247304,103.923048,12746.161893,27546.536044,-121.243557,20668.562287,-8055.768306,27546.536044,-3542.043901,-6765.390454,-15810.159771,0
27920.659018,-41243.59383,105.655099,5147583.986012,604769.788174,-96.994845,5507647.904041,-563366.84567,604769.788174,-27981.280796,-5318468.118686,-36757.582238,0
4858.402515,-22998.170623,81.406388,873762.474742,175245.436608,-116.047404,1001658.838424,-152100.041667,175245.436608,-12404.947884,-834841.561045,-52398.001031,0
32470.756489,-58737.306986,91.798693,662429.759558,115048.010791,-150.68842,715958.789766,-55020.325953,115048.010791,-7605.435096,-662128.382717,-38881.076528,0
34717.226387,-11305.095621,60.621778,4417831.143614,480292.492786,-93.530744,4867636.078086,-468623.666496,480292.492786,-8215.11698,-4411436.412033,-23550.694831,0
201463.489682,-52940.132933,64.08588,1541750.385341,576944.39195,-96.994845,1962628.339276,-523744.451396,576944.39195,-38236.753628,-1422070.870691,-101939.850279,0
264167.193018,-31625.515695,98.726896,3755678.512186,346787.74859,-81.406388,4009798.078469,-314900.693222,346787.74859,-28717.402389,-3741221.084095,-42693.320356,0
29903.857193,-10061.483141,96.994845,1042646.088734,93336.753918,-46.765372,1084648.320817,-83145.366967,93336.753918,-10284.917695,-1019460.856624,-41023.623377,0
98335.452549,-37110.920603,128.17176,1578724.47393,410807.810539,-65.817931,1680763.051106,-373598.16304,410807.810539,-55280.133574,-1584682.728708,-145781.520321,0
33120.275542,-25324.314857,103.923048,924064.694295,759440.193239,-50.229473,1613947.459153,-733838.750252,759440.193239,-14689.522899,-949685.189841,-49983.522205,0
67120.432895,-43367.08812,81.406388,712155.206192,470284.70322,-60.621778,1077070.598534,-426723.62541,470284.70322,-36307.249028,-694826.037863,-63193.873714,0
10833.977801,-16208.531457,81.406388,177758.64233,52934.936781,-81.406388,162703.656711,-36522.023328,52934.936781,-21271.315968,-164170.703745,-63611.297959,0
200864.200103,-26515.965813,71.014083,1857496.319358,719190.796573,-69.282032,2453510.5907,-692491.233374,719190.796573,-32983.443529,-1875809.292546,-47558.651074,0
9708.144776,-39722.853221,81.406388,476211.781084,175886.295407,-103.923048,562123.23319,-135784.123059,175886.295407,-23129.806484,-396603.261866,-60781.126939,0
2674.286447,-22293.225944,74.478185,1887121.316371,131384.714008,-114.315353,1991375.186529,-109271.621348,131384.714008,-3833.028437,-1892071.517579,-14613.312663,0
179147.747078,-50201.760607,88.334591,1413670.424274,171173.38516,-109.119201,1511623.093594,-120855.577149,171173.38516,-11209.832827,-1420397.709611,-64626.279732,0
71083.365143,-21269.583917,98.726896,1525865.747385,109233.51623,-133.367912,1594479.208076,-87608.861898,109233.51623,-9602.489677,-1514551.99151,-25949.585199,0
21917.370919,-26857.179822,110.851252,1584710.441521,106600.799003,-133.367912,1661279.211572,-79191.094973,106600.799003,-3845.152793,-1573192.303651,-17973.49123,0
20219.961128,-69754.882173,98.726896,2221713.695224,475472.195389,-129.903811,2593875.988145,-405329.333835,475472.195389,-38060.084446,-2162141.539749,-129318.377395,0
13149.729731,-10191.386952,86.60254,477370.523074,86628.521141,-119.511506,524359.329433,-76347.067547,86628.521141,-3128.083758,-461298.823631,-28164.878182,0
115638.640117,-121645.392317,50.229473,1324187.483403,2042732.225024,-109.119201,3169022.511357,-1920953.464795,2042732.225024,-21134.483954,-1255892.72006,-141461.785607,0
338409.818834,-41577.879636,69.282032,4314185.223289,412586.626719,-83.138439,4543242.014387,-370778.384325,412586.626719,-46526.348793,-4235221.026972,-140192.192365,0
67090.988031,-33944.731727,88.334591,351774.322865,230144.519005,-81.406388,524371.453788,-196085.471925,230144.519005,-25289.673841,-338144.81506,-69271.639998,0
20751.700725,-7726.678653,71.014083,600190.245839,423297.628913,-50.229473,975234.671303,-415266.109318,423297.628913,-4001.037365,-610747.095511,-20878.140434,0
104492.89317,-42431.780684,81.406388,3694885.260891,1033668.869398,-41.569219,4584972.314494,-990875.090096,1033668.869398,-32321.80012,-3677008.764506,-121719.870502,0
21647.170993,-50882.456574,46.765372,3285137.465446,345415.96435,-64.08588,3574379.558005,-294426.120626,345415.96435,-8514.76177,-3259153.239231,-58560.637804,0
49023.966057,-54770.910637,50.229473,1070123.342745,164515.381855,-81.406388,1189103.108869,-109585.122544,164515.381855,-11230.617436,-1060797.981197,-40810.581128,0
44096.28151,-42582.469104,71.014083,308790.017973,156883.965997,-121.243557,395025.363581,-113350.601,156883.965997,-17105.733776,-292186.578932,-53953.382656,0
36622.482275,-12496.746577,81.406388,2310332.342743,173714.303694,-133.367912,2450086.326253,-160716.994434,173714.303694,-4789.120483,-2328643.58388,-24792.57526,0
14327.52428,-34803.828927,96.994845,115013.369775,85078.335668,-150.68842,152707.9915,-49993.91451,85078.335668,-8883.688592,-79702.049961,-34376.012378,0
5849.135577,-10780.284226,93.530744,130915.328239,79972.249887,-129.903811,163412.065491,-68762.41706,79972.249887,-8944.31037,-125170.115711,-35891.556834,0
32697.655145,-16813.017189,109.119201,258499.922776,28305.174297,-138.564065,272560.711231,-11187.316166,28305.174297,-5388.410062,-256774.800171,-10690.217584,0
24241.783103,-9560.920458,93.530744,366727.117487,212914.077571,-129.903811,553514.940676,-203114.134102,212914.077571,-13357.575828,-359346.848996,-35214.324969,0
14407.198617,-45918.398959,109.119201,27835.788528,60517.855216,-135.099963,30089.186629,-14360.433246,60517.855216,-9299.380786,-65464.592323,-21591.745367,0
274916.30033,-73482.255511,116.047404,931772.320389,666167.525201,-129.903811,1438953.169912,-592229.740327,666167.525201,-18491.374422,-1020198.710268,-166541.8813,0
2274.18271,-9330.5577,65.817931,695148.199313,92131.246556,-105.655099,775409.701685,-82587.646606,92131.246556,-3391.355481,-684942.955955,-13490.94374,0
34821.149435,-17455.608039,83.138439,526496.680129,143174.783855,-121.243557,607634.60021,-125556.363041,143174.783855,-24913.818816,-509616.112959,-36638.070733,0
11691.342951,-20781.145589,51.961524,2429041.908941,204411.440157,-91.798693,2578006.938646,-183278.688254,204411.440157,-17334.364482,-2411309.172773,-59790.393877,0
61931.208675,-21368.310813,41.569219,922313.590929,337228.560183,-86.60254,1215674.500308,-315669.723781,337228.560183,-15789.375162,-915877.290128,-33243.25115,0
28620.407544,-37455.598714,83.138439,904336.635597,86197.240489,-109.119201,933845.585206,-48648.111032,86197.240489,-20904.121197,-910930.553021,-24602.049671,0
56485.640936,-13025.022073,96.994845,725369.021803,93111.587313,-103.923048,744333.246095,-79845.810178,93111.587313,-11493.889159,-737834.591465,-30986.388947,0
