Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,Source_8,Source_10,Source_11,Source_12,Col15
11.106983,-12.091578,19.108191,-7.340859,7.840982,-3.102566,-0.493723,-1.570049,16.017153,10.587235,6.047484,3.205657,0
25.183206,-27.401557,43.305597,-16.637846,17.776818,-7.011598,-1.109266,-3.551399,36.30898,23.987909,13.712282,7.286944,0
7.145359,-7.78902,12.288582,-4.723276,5.048947,-1.994753,-0.319655,-1.016622,10.312621,6.816432,3.891036,2.058448,0
19.281369,-20.952311,33.121411,-12.734562,13.604225,-5.360403,-0.85504,-2.704056,27.765412,18.353469,10.483598,5.570707,0
28.136205,-30.623453,48.390031,-18.598091,19.84416,-7.837281,-1.245828,-3.959321,40.560252,26.804236,15.320224,8.142485,0
25.773461,-28.0394,44.319648,-17.034527,18.182387,-7.178668,-1.136848,-3.63506,37.141865,24.541024,14.032323,7.450023,0
19.453029,-21.153973,33.44499,-12.857856,13.722887,-5.421829,-0.861444,-2.741686,28.028241,18.521846,10.586405,5.618863,0
35.101136,-38.185041,60.35113,-23.192942,24.748759,-9.764979,-1.550893,-4.936903,50.580577,33.425852,19.123375,10.152437,0
47.305685,-51.420607,81.273412,-31.251828,33.347218,-13.150206,-2.084497,-6.645461,68.116584,45.013072,25.755567,13.663457,0
26.469905,-28.800133,45.513784,-17.496635,18.671796,-7.376727,-1.169842,-3.724336,38.143023,25.210207,14.406507,7.653346,0
37.340153,-40.613354,64.174536,-24.679184,26.32982,-10.39759,-1.651279,-5.250081,53.79304,35.546258,20.322021,10.791145,0
10.878945,-11.845971,18.71401,-7.193945,7.675595,-3.036029,-0.486831,-1.539185,15.688264,10.370194,5.92409,3.14118,0
8.601907,-9.357013,14.792713,-5.685832,6.068673,-2.399474,-0.382496,-1.217282,12.399301,8.196166,4.683816,2.476201,0
10.122583,-11.011687,17.411975,-6.696524,7.140598,-2.821297,-0.449158,-1.42822,14.584857,9.647864,5.511097,2.920543,0
145.460606,-158.26752,250.145279,-96.135944,102.517907,-40.495819,-6.40988,-20.425002,209.612435,138.498641,79.229323,42.097691,0
25.945441,-28.220899,44.607898,-17.132331,18.299836,-7.21707,-1.12729,-3.66908,37.394851,24.693995,14.143764,7.47917,0
9.33921,-10.159788,16.057886,-6.179479,6.587458,-2.601247,-0.415242,-1.321343,13.461191,8.900076,5.082094,2.693194,0
89.546607,-97.415715,153.959876,-59.187871,63.144466,-24.932328,-3.932099,-12.600594,129.032903,85.241143,48.757379,25.895002,0
1.504736,-1.641212,2.605528,-1.006954,1.064369,-0.42205,-0.065636,-0.222443,2.179101,1.449193,0.81889,0.428969,0
29.690954,-32.285514,51.043681,-19.617393,20.925321,-8.260796,-1.30005,-4.188997,42.771015,28.255899,16.179287,8.564086,0
4.983975,-5.418658,8.579523,-3.304492,3.513315,-1.390392,-0.221396,-0.70998,7.190256,4.756304,2.711269,1.434028,0
13.050406,-14.209406,22.443793,-8.625472,9.214471,-3.639489,-0.579547,-1.843199,18.814168,12.438767,7.100538,3.769487,0
12.373216,-13.451507,21.25031,-8.171954,8.730462,-3.441383,-0.554023,-1.738373,17.815609,11.783719,6.727459,3.569675,0
8.898512,-9.681412,15.286021,-5.880216,6.277471,-2.475199,-0.399972,-1.255968,12.818947,8.47908,4.839792,2.56347,0
23.139337,-25.171295,39.77438,-15.287631,16.325294,-6.437511,-1.020961,-3.262716,33.340098,22.031151,12.596363,6.683835,0
7.837682,-8.534622,13.481204,-5.1864,5.531078,-2.184261,-0.347258,-1.111234,11.305376,7.475955,4.260883,2.259269,0
5.76277,-6.252864,9.887511,-3.813391,4.06044,-1.593221,-0.258008,-0.808415,8.286634,5.491299,3.127311,1.65631,0
2.7169,-2.96381,4.680653,-1.803146,1.920018,-0.759317,-0.122787,-0.392972,3.928807,2.602674,1.474089,0.778956,0
13.374274,-14.557282,22.999465,-8.843828,9.434956,-3.725867,-0.593352,-1.886966,19.274887,12.746597,7.277921,3.862679,0
4.538436,-4.944613,7.809137,-3.001003,3.207657,-1.266979,-0.205911,-0.646394,6.548242,4.33335,2.467474,1.304475,0
1.063086,-1.165274,1.830093,-0.705857,0.755539,-0.299481,-0.052589,-0.157033,1.541479,1.02736,0.573465,0.298519,0
3.249317,-3.534425,5.58505,-2.15204,2.292576,-0.902768,-0.149292,-0.464723,4.684441,3.10284,1.763745,0.930873,0
3.21528,-3.502111,5.538673,-2.135135,2.268679,-0.896308,-0.142392,-0.461721,4.643379,3.076549,1.745397,0.922148,0
0.943308,-1.034124,1.636386,-0.633359,0.669154,-0.2645,-0.042052,-0.142845,1.370591,0.916018,0.510098,0.265542,0
7.212528,-7.824959,12.395199,-4.772579,5.078427,-2.002763,-0.324566,-1.020065,10.377397,6.865663,3.920267,2.076361,0
12.966919,-14.103601,22.298255,-8.572629,9.14361,-3.612392,-0.576269,-1.828615,18.688634,12.355444,7.05586,3.744451,0
15.353112,-16.705667,26.403701,-10.149636,10.828439,-4.279469,-0.678444,-2.165036,22.124969,14.626288,8.356233,4.43043,0
1.47185,-1.605107,2.54336,-0.980546,1.04109,-0.412416,-0.066553,-0.216656,2.128016,1.416376,0.798118,0.41748,0
8.281025,-9.010612,14.234424,-5.476494,5.842034,-2.304189,-0.368606,-1.173562,11.934989,7.893032,4.504375,2.385583,0
7.988285,-8.666941,13.712046,-5.284216,5.628976,-2.211395,-0.355237,-1.122959,11.490731,7.606404,4.338766,2.30024,0
1.353169,-1.475474,2.345192,-0.90826,0.954668,-0.3761,-0.056407,-0.20251,1.959251,1.305343,0.734067,0.383899,0
3.57626,-3.888324,6.151839,-2.375176,2.521701,-0.988326,-0.154507,-0.508936,5.152605,3.417693,1.943181,1.02381,0
3.85975,-4.200444,6.645783,-2.56221,2.72115,-1.072976,-0.170416,-0.554336,5.570701,3.688646,2.096962,1.109425,0
7.021952,-7.635327,12.080358,-4.649798,4.948311,-1.954468,-0.313157,-0.992848,10.120995,6.696814,3.817243,2.024555,0
2.834303,-3.091915,4.88459,-1.877896,2.00436,-0.794396,-0.128365,-0.407144,4.092832,2.714645,1.539953,0.811815,0
1.394625,-1.529689,2.407769,-0.921541,0.992217,-0.396681,-0.069666,-0.202496,2.018106,1.34508,0.756789,0.39613,0
2.297913,-2.509218,3.954877,-1.514868,1.628137,-0.650474,-0.11282,-0.328631,3.319524,2.201119,1.246987,0.655636,0
4.451259,-4.841089,7.641981,-2.938419,3.143994,-1.240774,-0.205573,-0.630032,6.414553,4.244884,2.416798,1.276425,0
19.682283,-21.401353,33.822591,-13.001345,13.881135,-5.47374,-0.873554,-2.770953,28.344496,18.729763,10.715172,5.674844,0
22.141006,-24.090398,38.070505,-14.637412,15.604425,-6.159989,-0.981131,-3.108369,31.905038,21.091342,12.056285,6.396762,0
2.805173,-3.061077,4.831219,-1.858712,1.983941,-0.785721,-0.128341,-0.403054,4.053009,2.686982,1.522685,0.804043,0
32.069902,-34.869566,55.11285,-21.188948,22.617512,-8.918952,-1.413722,-4.503236,46.200628,30.527084,17.453684,9.262808,0
7.388603,-8.048352,12.703992,-4.88066,5.218579,-2.063314,-0.333921,-1.040142,10.654357,7.04802,4.017454,2.127765,0
43.306019,-47.113747,74.451649,-28.616578,30.548715,-12.062395,-1.907744,-6.093012,62.403596,41.230423,23.572207,12.518556,0
11.611525,-12.64249,19.967585,-7.672944,8.197114,-3.240141,-0.517679,-1.639776,16.744541,11.067826,6.31585,3.351677,0
20.460761,-22.247758,35.151604,-13.518143,14.430664,-5.694948,-0.909938,-2.877174,29.470347,19.479094,11.128785,5.907808,0
6.997935,-7.618745,12.030098,-4.622167,4.944949,-1.954231,-0.317253,-0.987405,10.089268,6.674715,3.801366,2.017866,0
6.598072,-7.179187,11.336043,-4.359688,4.655448,-1.83765,-0.300066,-0.931276,9.503739,6.290593,3.587011,1.899157,0
5.399794,-5.868617,9.27818,-3.570523,3.807777,-1.501531,-0.244977,-0.765467,7.775451,5.146782,2.934656,1.551923,0
12.178937,-13.258099,20.945872,-8.052682,8.587396,-3.389235,-0.535711,-1.726774,17.562357,11.606501,6.635158,3.511252,0
29.506662,-32.098241,50.735039,-19.498538,20.814881,-8.206765,-1.290001,-4.167326,42.525436,28.092593,16.067887,8.525322,0
3.76819,-4.101741,6.478227,-2.498357,2.663983,-1.043346,-0.165191,-0.538462,5.433438,3.601416,2.044994,1.082734,0
8.226807,-8.953556,14.142815,-5.442619,5.804266,-2.29087,-0.367967,-1.163564,11.862329,7.843678,4.471054,2.372251,0
13.660071,-14.854657,23.485898,-9.03236,9.630985,-3.804766,-0.605924,-1.925636,19.68249,13.009712,7.431191,3.939922,0
6.970591,-7.591316,11.99866,-4.610392,4.918243,-1.945796,-0.310252,-0.985728,10.054451,6.651947,3.79475,2.00702,0
9.16321,-9.968541,15.7621,-6.057677,6.465326,-2.557551,-0.408372,-1.293047,13.205114,8.733865,4.985117,2.640459,0
11.951519,-13.006311,20.557036,-7.900519,8.434376,-3.333768,-0.529114,-1.690876,17.232232,11.389119,6.503336,3.448566,0
1.799784,-1.966264,3.100906,-1.189331,1.273629,-0.510362,-0.089352,-0.260512,2.605283,1.727126,0.975622,0.511678,0
7.252353,-7.897934,12.47951,-4.792208,5.122069,-2.026247,-0.324247,-1.028843,10.45885,6.917721,3.947409,2.089182,0
78.873103,-85.811433,135.608562,-52.11593,55.626134,-21.963308,-3.45046,-11.123522,113.660035,75.071145,42.960224,22.787977,0
4.300924,-4.682926,7.392828,-2.846339,3.036533,-1.195567,-0.193628,-0.612412,6.202492,4.107387,2.336916,1.235672,0
12.828906,-13.962755,22.062482,-8.491236,9.047763,-3.569474,-0.56141,-1.818169,18.497689,12.225728,6.979751,3.701745,0
7.269633,-7.914917,12.507015,-4.81822,5.126901,-2.018892,-0.316969,-1.036459,10.486489,6.936028,3.954083,2.095865,0
1.120972,-1.224202,1.935469,-0.752009,0.792399,-0.310323,-0.050074,-0.16729,1.62386,1.083927,0.605097,0.317376,0
2.435789,-2.655267,4.202445,-1.621374,1.719102,-0.679094,-0.106742,-0.353824,3.521724,2.335587,1.322336,0.69706,0
8.074123,-8.776322,13.872242,-5.338165,5.687149,-2.248194,-0.367327,-1.138473,11.635393,7.693188,4.388405,2.326942,0
3.20466,-3.492428,5.518199,-2.119779,2.26542,-0.899091,-0.147281,-0.458234,4.623846,3.064676,1.741457,0.918009,0
17.673486,-19.233202,30.396647,-11.682912,12.464708,-4.928482,-0.781866,-2.494531,25.477652,16.835692,9.620195,5.102793,0
20.910966,-22.754798,35.954704,-13.820182,14.75219,-5.828434,-0.92509,-2.948816,30.139205,19.917008,11.380726,6.040836,0
10.343007,-11.249533,17.772125,-6.83636,7.297029,-2.87644,-0.456923,-1.462005,14.905215,9.853041,5.626244,2.978638,0
69.246619,-75.328703,119.028105,-45.764038,48.817591,-19.263439,-3.048759,-9.741678,99.763207,65.917788,37.709801,20.020845,0
2.242629,-2.455674,3.859569,-1.485593,1.591369,-0.629341,-0.104934,-0.323609,3.244457,2.153317,1.214985,0.641804,0
9.348705,-10.159242,16.051505,-6.180964,6.59217,-2.595233,-0.41755,-1.315221,13.455147,8.904476,5.079814,2.69368,0
18.102472,-19.672411,31.102488,-11.954776,12.772778,-5.02903,-0.796814,-2.552414,26.076771,17.227894,9.850359,5.22296,0
5.531336,-6.01585,9.509396,-3.659041,3.904618,-1.538059,-0.2454,-0.783439,7.969541,5.276989,3.006076,1.590631,0
8.769911,-9.53496,15.070595,-5.801658,6.185324,-2.435716,-0.390468,-1.237169,12.629855,8.358567,4.767747,2.530106,0
5.675336,-6.168672,9.747623,-3.751127,4.004956,-1.579111,-0.25866,-0.799422,8.171965,5.411339,3.081432,1.633346,0
12.782632,-13.914237,21.982277,-8.447751,9.019693,-3.564735,-0.568928,-1.80591,18.428238,12.181358,6.956668,3.689953,0
11.541507,-12.548464,19.825177,-7.621535,8.144824,-3.214288,-0.517976,-1.617841,16.616519,10.992957,6.275827,3.326655,0
11.109886,-12.095942,19.105619,-7.339537,7.839083,-3.101804,-0.501152,-1.567306,16.015016,10.588648,6.045968,3.206602,0
25.64483,-27.918075,44.113878,-16.94207,18.098661,-7.144895,-1.13226,-3.615028,36.984905,24.434524,13.965651,7.420778,0
15.890552,-17.281797,27.312719,-10.494113,11.217446,-4.425324,-0.707434,-2.234631,22.89789,15.128126,8.644249,4.584019,0
70.308221,-76.471626,120.871102,-46.456085,49.590287,-19.581999,-3.087004,-9.888815,101.304741,66.925768,38.266597,20.329368,0
1.271561,-1.397433,2.189846,-0.841642,0.90584,-0.360992,-0.063597,-0.186809,1.848027,1.227443,0.685958,0.359833,0
1.142534,-1.257146,1.969392,-0.758297,0.815614,-0.32232,-0.055177,-0.169817,1.660124,1.105705,0.616615,0.323234,0
5.974336,-6.50689,10.268235,-3.952504,4.216998,-1.662476,-0.268707,-0.847855,8.613227,5.699537,3.247144,1.719035,0
22.821236,-24.803386,39.207135,-15.07278,16.088755,-6.332627,-1.012794,-3.19816,32.864233,21.729039,12.418864,6.599645,0
3.328693,-3.626419,5.723629,-2.204741,2.352125,-0.92421,-0.149399,-0.478116,4.803153,3.181705,1.807924,0.954374,0
3.870701,-4.209639,6.65198,-2.563136,2.730319,-1.073463,-0.176511,-0.546137,5.571387,3.698019,2.101784,1.113132,0
9.062104,-9.864418,15.582457,-5.992054,6.393774,-2.525085,-0.401921,-1.283525,13.068549,8.638949,4.928766,2.611703,0
21.393376,-23.256223,36.757618,-14.13355,15.07789,-5.940322,-0.944699,-3.016006,30.807908,20.356956,11.650705,6.169592,0
34.790868,-37.850225,59.820304,-22.998288,24.536177,-9.685573,-1.533041,-4.89325,50.134516,33.12783,18.937245,10.056994,0
5.490719,-5.982999,9.44822,-3.634152,3.882294,-1.528895,-0.240932,-0.781778,7.919519,5.244015,2.985602,1.581077,0
7.367831,-8.007379,12.655299,-4.871373,5.194369,-2.046866,-0.332422,-1.037935,10.607396,7.020627,4.004533,2.121889,0
5.842839,-6.355837,10.03953,-3.863227,4.120432,-1.624357,-0.262424,-0.827406,8.418085,5.571159,3.178385,1.678036,0
8.690088,-9.453954,14.940324,-5.74987,6.128658,-2.419046,-0.385952,-1.229375,12.526331,8.283734,4.724709,2.504824,0
1.68732,-1.842972,2.913169,-1.121232,1.193247,-0.474874,-0.078734,-0.246657,2.442661,1.622437,0.915042,0.480395,0
6.284883,-6.845853,10.818328,-4.155212,4.442987,-1.753902,-0.279611,-0.894505,9.070896,5.999291,3.418155,1.813454,0
11.765832,-12.80745,20.230147,-7.774909,8.302939,-3.279708,-0.524248,-1.660809,16.959266,11.213876,6.403168,3.395575,0
33.06082,-35.961559,56.830017,-21.845596,23.312708,-9.204726,-1.467129,-4.655363,47.627907,31.467011,17.996948,9.551969,0
3.584855,-3.906123,6.169731,-2.373716,2.532706,-1.002559,-0.162458,-0.512759,5.174122,3.426986,1.94684,1.028371,0
24.51572,-26.674083,42.155985,-16.206445,17.291137,-6.830389,-1.082521,-3.453906,35.327948,23.349067,13.344274,7.084766,0
5.672107,-6.164665,9.757878,-3.749799,4.001718,-1.583563,-0.256283,-0.802767,8.17189,5.407813,3.084183,1.630924,0
13.934649,-15.175504,23.981611,-9.210321,9.822215,-3.884096,-0.627246,-1.960995,20.09664,13.287525,7.593661,4.031563,0
2.409561,-2.627455,4.151178,-1.588768,1.706366,-0.682445,-0.116115,-0.344193,3.476361,2.306322,1.309461,0.686757,0
20.786763,-22.608955,35.738307,-13.734916,14.664798,-5.793522,-0.91941,-2.92704,29.948595,19.793866,11.312972,6.002204,0
19.215266,-20.895275,33.028523,-12.694105,13.556819,-5.354938,-0.853211,-2.704854,27.682738,18.295874,10.452963,5.549236,0
64.956049,-70.652872,111.66911,-42.930382,45.803135,-18.095278,-2.858439,-9.144138,93.586947,61.827882,35.358779,18.776299,0
38.39756,-41.795865,66.040998,-25.380559,27.063965,-10.691714,-1.714491,-5.396517,55.339996,36.576607,20.915382,11.119911,0
8.172913,-8.896978,14.056764,-5.395095,5.77576,-2.286492,-0.368348,-1.152052,11.782653,7.793073,4.443888,2.355941,0
20.42169,-22.219019,35.111794,-13.494586,14.40594,-5.695637,-0.904148,-2.877869,29.429878,19.447607,11.113705,5.894804,0
17.506364,-19.040236,30.085769,-11.565166,12.353959,-4.87632,-0.776458,-2.464972,25.222012,16.670822,9.523162,5.053805,0
6.421351,-6.994539,11.048769,-4.251196,4.532941,-1.790885,-0.28421,-0.914106,9.262669,6.128203,3.49206,1.849037,0
320.826978,-348.99635,551.565721,-212.029173,226.202004,-89.331205,-14.056799,-45.12604,462.270617,305.337466,174.70133,92.739497,0
4.632671,-5.043987,7.969359,-3.069083,3.272711,-1.285487,-0.202176,-0.661171,6.681234,4.424959,2.518095,1.332058,0
22.402436,-24.368611,38.512896,-14.812986,15.78431,-6.224882,-0.994918,-3.153045,32.271047,21.335158,12.198222,6.477209,0
5.590533,-6.088287,9.618321,-3.698855,3.946759,-1.561343,-0.251384,-0.795513,8.07249,5.335668,3.037267,1.609308,0
8.476507,-9.220627,14.567377,-5.602894,5.978951,-2.359978,-0.381548,-1.194,12.208775,8.07901,4.609493,2.442952,0
6.82861,-7.423039,11.730636,-4.509643,4.819109,-1.901616,-0.310612,-0.957437,9.829468,6.510028,3.710422,1.967096,0
2.348333,-2.569961,4.042112,-1.551819,1.663976,-0.661989,-0.112554,-0.337314,3.396699,2.252724,1.274575,0.671155,0
22.33528,-24.311582,38.406179,-14.756591,15.763971,-6.217365,-0.985768,-3.143797,32.194149,21.279236,12.161811,6.456836,0
12.023592,-13.074431,20.642651,-7.939646,8.482613,-3.34248,-0.543182,-1.686126,17.306816,11.451582,6.536985,3.469666,0
35.830821,-38.974953,61.576766,-23.670008,25.26461,-9.964319,-1.584767,-5.040988,51.614897,34.109028,19.511445,10.353945,0
236.017023,-256.74275,405.767414,-155.98624,166.400532,-65.735714,-10.371182,-33.19207,340.050456,224.634975,128.500322,68.246146,1
91.05731,-99.052099,156.552052,-60.178724,64.200893,-25.367079,-4.007857,-12.810599,131.194063,86.673468,49.574304,26.324082,1
128.832464,-140.163644,221.511002,-85.143542,90.824553,-35.877674,-5.674349,-18.130353,185.630443,122.630742,70.162201,37.256298,1
31.174103,-33.907462,53.600703,-20.594886,21.986195,-8.693045,-1.380015,-4.385535,44.914019,29.675339,16.967451,9.00068,1
23.845814,-25.942802,41.00193,-15.75238,16.818158,-6.654251,-1.057795,-3.358657,34.359116,22.705716,12.97862,6.882891,1
63.41873,-68.98071,109.026458,-41.907923,44.717161,-17.669788,-2.793594,-8.924754,91.367352,60.362441,34.522702,18.326283,1
35.012314,-38.074089,60.185694,-23.135206,24.68496,-9.751467,-1.541003,-4.926463,50.434492,33.324916,19.057881,10.105466,1
68.625437,-74.635936,117.966144,-45.354659,48.385278,-19.110863,-3.018988,-9.653787,98.859952,65.316757,37.352429,19.833083,1
53.019488,-57.65246,91.147589,-35.04189,37.378954,-14.76662,-2.332432,-7.460627,76.371431,50.461417,28.857817,15.319179,1
74.875553,-81.437519,128.731892,-49.488142,52.789979,-20.857395,-3.290919,-10.537673,107.870216,71.268886,40.761487,21.642444,1
363.028719,-394.894528,624.120059,-239.92827,255.96399,-101.120426,-15.92742,-51.091718,523.044862,345.499101,197.651839,104.967514,1
252.124004,-274.247901,433.435297,-166.631638,177.759295,-70.213227,-11.071893,-35.474937,363.238693,239.956509,137.271912,72.904439,1
35.906022,-39.049811,61.724136,-23.72437,25.315537,-10.003129,-1.589687,-5.055339,51.726032,34.175917,19.542516,10.372186,1
181.568409,-197.504924,312.139725,-120.000724,128.015967,-50.56899,-7.967366,-25.532587,261.600008,172.809022,98.851854,52.48207,1
194.008949,-211.020117,333.504987,-128.208386,136.792495,-54.023043,-8.515462,-27.306674,279.5016,184.622884,105.631124,56.075723,1
10.999388,-11.955362,18.914933,-7.272188,7.752624,-3.064376,-0.487155,-1.55277,15.841659,10.477068,5.982966,3.168476,1
44.834448,-48.768975,77.090432,-29.637601,31.611696,-12.489983,-1.968011,-6.318111,64.60111,42.681521,24.405254,12.953819,1
235.772022,-256.455328,405.329044,-155.832512,166.240633,-65.663098,-10.338746,-33.17125,339.694332,224.394131,128.356218,68.167337,1
293.464175,-319.202433,504.494077,-193.951406,206.921552,-81.729246,-12.866169,-41.296743,422.808183,279.285319,159.768359,84.841212,1
72.827971,-79.195759,125.177563,-48.131087,51.347031,-20.275832,-3.203237,-10.243736,104.900093,69.310434,39.638687,21.04692,1
271.277506,-295.09734,466.383256,-179.300186,191.278694,-75.565143,-11.898993,-38.174755,390.864381,258.188539,147.689272,78.434376,1
90.514229,-98.461568,155.631554,-59.82447,63.826454,-25.215634,-3.972295,-12.734236,130.426567,86.15504,49.276284,26.160244,1
34.857775,-37.90626,59.930497,-23.034636,24.575668,-9.713823,-1.537642,-4.905758,50.213748,33.180644,18.973976,10.065955,1
47.979976,-52.184801,82.495628,-31.709262,33.82955,-13.370872,-2.110592,-6.756639,69.126523,45.670282,26.118887,13.860431,1
19.876388,-21.611022,34.179046,-13.133283,14.013927,-5.542494,-0.879764,-2.797921,28.630115,18.924117,10.817497,5.734075,1
176.672978,-192.167471,303.727471,-116.763145,124.5692,-49.208537,-7.75298,-24.866857,254.539855,168.140909,96.184271,51.075006,1
6.698752,-7.288137,11.532844,-4.426919,4.725116,-1.874301,-0.299845,-0.950102,9.654605,6.388562,3.644497,1.925973,1
49.174214,-53.475851,84.533124,-32.496764,34.669372,-13.698131,-2.166635,-6.919896,70.834281,46.803167,26.766013,14.20632,1
47.482209,-51.635271,81.629219,-31.381981,33.475593,-13.221795,-2.087406,-6.687163,68.396888,45.19012,25.848439,13.714489,1
30.801266,-33.501788,52.975881,-20.362609,21.715137,-8.583661,-1.351126,-4.343174,44.380681,29.325058,16.769742,8.893135,1
40.686042,-44.248146,69.967649,-26.900475,28.681223,-11.332326,-1.780446,-5.734673,58.620943,38.732043,22.149087,11.752115,1
34.305837,-37.303209,58.987813,-22.684165,24.180681,-9.547498,-1.499295,-4.836195,49.422111,32.656541,18.674807,9.905106,1
63.722865,-69.315288,109.564233,-42.125459,44.926428,-17.744431,-2.791312,-8.981378,91.815644,60.657276,34.692283,18.415681,1
82.828064,-90.109871,142.417151,-54.750241,58.403509,-23.065959,-3.629795,-11.671343,119.353153,78.846496,45.096959,23.945986,1
192.603352,-209.520172,331.127514,-127.294593,135.818047,-53.635969,-8.440092,-27.114684,277.526129,183.324122,104.860775,55.696382,1
25.582712,-27.835616,43.982163,-16.908839,18.04225,-7.129813,-1.129893,-3.605854,36.867402,24.36127,13.919503,7.387636,1
85.782723,-93.312538,147.469883,-56.693013,60.488254,-23.892971,-3.771064,-12.079189,123.591195,81.646031,46.698011,24.794985,1
17.026127,-18.5284,29.278169,-11.251418,12.01073,-4.746027,-0.75178,-2.402216,24.539741,16.219122,9.265291,4.912516,1
16.118776,-17.530376,27.711293,-10.652214,11.366107,-4.491575,-0.714247,-2.271989,23.220236,15.350939,8.769504,4.649561,1
113.988968,-124.004293,195.962606,-75.334305,80.376176,-31.746263,-5.001144,-16.052491,164.242787,108.494658,62.061904,32.94822,1
103.12305,-112.187989,177.278049,-68.155669,72.712759,-28.72046,-4.533169,-14.509174,148.583016,98.160353,56.138287,29.812732,1
69.622197,-75.725521,119.666236,-46.011541,49.089322,-19.383022,-3.060277,-9.792156,100.294838,66.263147,37.895824,20.114231,1
89.405092,-97.269346,153.713145,-59.090529,63.048524,-24.902051,-3.918295,-12.586926,128.840902,85.105393,48.67351,25.839441,1
46.230248,-50.278355,79.464328,-30.552196,32.594659,-12.870591,-2.032836,-6.505048,66.599175,44.001188,25.161248,13.351539,1
69.463066,-75.543434,119.399077,-45.901385,48.979709,-19.331511,-3.046223,-9.778253,100.07108,66.109215,37.815193,20.070699,1
162.275573,-176.537761,278.991909,-107.255502,114.427545,-45.203346,-7.119098,-22.83932,233.821372,154.460263,88.342254,46.920931,1
108.64186,-118.17305,186.757938,-71.801176,76.605703,-30.254809,-4.772201,-15.288933,156.523339,103.403088,59.138816,31.407223,1
421.840101,-458.871535,725.19888,-278.805998,297.444509,-117.490164,-18.507488,-59.358097,607.782582,401.474581,229.656015,121.980898,1
70.626397,-76.813745,121.408285,-46.671763,49.798801,-19.674973,-3.112867,-9.936983,101.743292,67.219161,38.441906,20.413448,1
143.871143,-156.513507,247.370483,-95.087325,101.435836,-40.08291,-6.328047,-20.225735,207.303538,136.945716,78.328853,41.599059,1
37.66493,-40.963594,64.758819,-24.882951,26.557892,-10.499314,-1.663383,-5.304043,54.263191,35.85074,20.505902,10.877197,1
177.755291,-193.344057,305.589457,-117.467619,125.343904,-49.513447,-7.799576,-25.019828,256.100532,169.166695,96.774604,51.385437,1
256.107357,-278.573036,440.27606,-169.268779,180.573802,-71.331546,-11.240597,-36.025342,368.978808,243.737114,139.425648,74.039775,1
37.105705,-40.359774,63.80331,-24.5254,26.161887,-10.336854,-1.631564,-5.231478,53.46211,35.322802,20.200477,10.718235,1
26.9622,-29.326016,46.376365,-17.822611,19.00912,-7.51823,-1.186873,-3.799208,38.852541,25.671797,14.67762,7.783927,1
80.43952,-87.48679,138.306977,-53.165368,56.712747,-22.413112,-3.534904,-11.326063,115.888811,76.55956,43.791931,23.249473,1
167.61477,-182.311942,288.165804,-110.7793,118.177939,-46.686772,-7.363513,-23.590652,241.479993,159.519384,91.255985,48.460715,1
32.732711,-35.591584,56.28664,-21.629055,23.074863,-9.124491,-1.445778,-4.606332,47.151747,31.157411,17.819781,9.452179,1
621.206145,-675.717367,1067.944433,-410.577852,438.002356,-173.025535,-27.245967,-87.414111,895.007506,591.198251,338.201684,179.623402,1
263.324374,-286.437186,452.707393,-174.040572,185.663435,-73.347626,-11.550218,-37.066283,379.391067,250.61063,143.365274,76.131907,1
62.791468,-68.287247,107.939673,-41.497895,44.270847,-17.482019,-2.757498,-8.834095,90.451154,59.764722,34.180079,18.144476,1
257.620783,-280.22099,442.878921,-170.274655,181.641629,-71.747784,-11.302952,-36.250352,371.160314,245.183776,140.248579,74.488386,1
88.844131,-96.619696,152.713248,-58.716484,62.634383,-24.729336,-3.913652,-12.501996,127.973926,84.547264,48.364469,25.681804,1
37.817303,-41.141122,65.024523,-24.995414,26.667417,-10.537865,-1.662586,-5.331689,54.495236,36.003355,20.585362,10.92402,1
181.391122,-197.285721,311.802608,-119.875536,127.886962,-50.504168,-7.952763,-25.517639,261.317204,172.618669,98.758991,52.418225,1
41.085614,-44.679148,70.623374,-27.152898,28.972877,-11.438577,-1.807961,-5.781371,59.187478,39.108971,22.357664,11.871406,1
28.418116,-30.924804,48.862252,-18.78363,20.041779,-7.92078,-1.253765,-4.006358,40.955793,27.062991,15.465589,8.209037,1
24.805654,-26.977429,42.634717,-16.393571,17.490803,-6.907571,-1.095636,-3.491518,35.732645,23.615783,13.496131,7.159625,1
36.193412,-39.35426,62.202537,-23.915387,25.518616,-10.076459,-1.598561,-5.087992,52.12402,34.448246,19.696036,10.451826,1
56.130048,-61.058102,96.501722,-37.097621,39.574003,-15.634788,-2.468902,-7.89878,80.871165,53.43161,30.555527,16.219459,1
238.476456,-259.423758,410.004828,-157.591046,168.162667,-66.406215,-10.43528,-33.584812,343.636584,226.961387,129.87232,68.929265,1
100.816612,-109.649913,173.2992,-66.627378,71.087916,-28.07343,-4.428432,-14.187379,145.244066,95.949206,54.877018,29.141197,1
84.830488,-92.283295,145.837375,-56.065934,59.820174,-23.62819,-3.72394,-11.945381,122.231005,80.744818,46.179243,24.518623,1
40.547399,-44.100027,69.697323,-26.797192,28.588157,-11.29051,-1.789293,-5.705762,58.408299,38.596337,22.066283,11.714935,1
23.427879,-25.467832,40.270732,-15.482451,16.51363,-6.522588,-1.038918,-3.297838,33.737757,22.29795,12.748157,6.762051,1
